"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"39","VIII. kerület, Vajda Péter utca","86,9 millió Ft","138 m²","5","Egyedülálló hatalmas teraszos lakás eladó Tisztviselotelepen!Az öt szobás összesen 138 m2-es, 3,15 m belmagasságú ingatlan a liftes ház negyedik emeletén helyezkedik el.Mindegyik szobája külön-külön is megközelítheto. Emellett a lakáshoz tartozik egy hatalmas, 19 m2-es terasz, illetve ketto 3 m2-es erkély is.A lakásnak ketto külön bejárata van. A lakásban gáz-cirkó futés üzemel.  A jelenlegi tulajdonos a felújítást megkezdte, ám a képeken látható állapotban kívánja eladni. Az ingatlan a Vajda Péter utcában található, infrastruktúrája kiváló!Irány ár: 84.9 millióBefektetés céljából, családoknak vagy pároknak  szívbol ajánlom.További információkért bármikor fogadom hívását, akár hétvégén vagy az esti órákban is!","felújítandó","1950 elott","duplakomfortos","nincs megadva","4","4","van","3 m-nél magasabb","gáz (konvektor)","nincs","30 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","panorámás","21 m²","nem","legfelso emelet, nem tetotéri","nincs megadva",NA,NA
"40","XIV. kerület, Szikszó park","35,9 millió Ft","56 m²","2 + 1 fél","Eladó a XIV.ker Szikszó parkban egy 56 nm-es, IV.emeleti, 2+1 külön nyíló szobás, kiváló elrendezésu, távfutésu, 5 éve felújított lakás, szép állapotú társasházban.Épület:1960-as évek végén épült, négy emeletes, nagyjából 14 lakásból álló, jó állapotú, kiváló lakóközösséggel rendelkezo társasház.A ház anyagi helyzete rendezett és rendelkezik megtakarítással is. Az épület két vége tavaly szigetelve is lett. Valamint felújításra került még a bejárati ajtó, kaputelefon rendszer és a lépcsoházi ablakok is.Lakás:Belépés után az eloszobában találjuk magunkat, balra a kamra található, jobbra pedig a nagy ablakos konyha helyezkedik el. Szintén jobbra nyílik a kádas, ablakos fürdoszoba is. A bejárattal szemben a három, nagyon világos szoba kapott helyet.Finanszírozás:Az ingatlan teljesen tehermentes, így készpénzzel és banki támogatással is megvásárolható.Tároló:A lakáshoz tartozik egy közös tároló is, illetve egy külön babakocsi tároló is.Parkolás:A ház elott elott kialakított parkolóövezetben rendkívül kedvezményesen tud parkolni. (évente 2.000 Ft)Muszaki:A lakás egy festés után akár azonnal költözheto is.5 évvel ezelott egy teljes köru felújítás történt.A teljes villanyvezeték, bejárati ajtó, ablakok, fürdoszoba és a radiátorok is kicserélésre és felújításra kerültek.A futést távho adja, melynek költsége egyéni használat után fizetendo.A közös költsége 14.000 Ft, melyben a felújítási alap és szemétszállítás is beletartozik. Valamint 10.000 Ft a 4 fore jutó vízfogyasztás is.Környék, közlekedés:Az ingatlan a XIV.kerület kiváló részén helyezkedik el, hiszen innen minden könnyedén megközelítheto, akár autóval, akár tömegközlekedéssel is. Számos kis és nagy bevásárlási lehetoség megtalálható közelben, illetve rengeteg iskola és óvoda is rendelkezésünkre áll.Ha pedig vidékrol jövünk az M3 bevezeto része szintén a közelben található, így nem kell a városi dugót végig araszolnunk.","közepes állapotú","1950 és 1980 között","összkomfortos","nincs megadva","4","4","nincs","3 m-nél alacsonyabb","távfutés","nincs megadva","nincs megadva","nem","egy helyiségben","délkelet","kertre néz","nincs megadva","nem","nem tetotéri","utca, közterület - fizetos övezet",NA,NA
"41","Siófok, Kandó Kálmán utca 12.","40 millió Ft","60 m²","2","Siófok belvárosában felújított földszinti 2 szobás lakás eladó.Új konyha étkezovel + 2 szoba várja új tulajdonosát. Hívjon, megmutatom szívesen.","felújított","1981 és 2000 között","összkomfortos","nincs megadva","földszint","3","nincs","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","délkelet","nincs megadva","10 m²","igen","nincs megadva","nincs megadva",NA,NA
"42","Velence, Bencehegy","52 millió Ft","71 m²","3","SZERETNE EGÉSZ ÉVBEN A VELENCEI-TÓ KÖZELÉBEN, VELENCÉN, ÚJ ÉPÍTÉSU OTTHONBAN ÉLNI? NAPELEMES, 2 SZINTES, 3 vagy 4 SZOBÁS, KERTKAPCSOLATOS, IKERHÁZI LAKÁSOK LEKÖTHETOK!  IDEÁLIS 2 GENERÁCIÓ, vagy barátok számára valamint befektetési célra is! VELENCÉN, A VENÉZIA VILLANEGYEDBEN, 4 lakásos társasházban, 2 SZINTES, TÉGLA ÉPÍTÉSU,  3 vagy 4 szobás, kertkapcsolatos, ÚJ ÉPÍTÉSU lakások leköthetok. Átadás: 2022. augusztus  Lekötheto lakások:- kétlakásos épületben 71 nm-es lakás: 52 M Ft- kétlakásos épületben 98 nm-es lakás: 72 M FtVelence közkedvelt részén, a Bence-hegy lábánál, a SPAR áruház közelében elhelyezkedo Venézia villanegyedben új parcellás, családi házak, ikerházak szomszédságában 4-lakásos, 71 m2-es  és 98 m2-es, 3 vagy 4 szobás, DUPLA KOMFORTOS, napelemes, klímás, BB energetikai minosítésu, korszeru elektromos padlófutéses, közel nulla energiaigényu lakások, teraszos, CSOK-KÉPES társasház épül. A szomszédos telkeken, az 1. és 2. ütemben épülo lakások már elkeltek.FÖLDSZINT- 71 nm-es lakás: 52 M Ft: amerikai konyhás nappali + étkezo, eloszoba, WC, lépcso + terasz (7,20 m2)EMELET- 71 nm-es lakás: 52 M Ft: A felso szinten 2 külön bejáratú hálószoba, gardrob, közlekedo, fürdoszoba, külön WC,  lépcso kerül kialakításra.FÖLDSZINT- 98 nm-es lakás: 72 M Ft: amerikai konyhás nappali + étkezo, kamra,  eloszoba, fürdoszoba WC-vel, közlekedo, lépcso + terasz (11,04 m2)EMELET- 98 nm-es lakás: 72 M Ft: A felso szinten 3 külön bejáratú hálószoba, közlekedo, fürdoszoba, külön WC,  lépcso kerül kialakításra.Az ár tartalmazza a terasz, a telek hányad árát, és az áfát is!A lakások a vételár 20 %-ával leköthetok, a vételár további fizetési ütemezése a vevok lehetoségeihez igazítva kerül kialakításra.TÖBB AJÁNLAT ESETÉN SEM EMELKEDIK A VÉTELÁR, AZONBAN A LEGMAGASABB INDULÓ VÉTELÁR-RÉSZLETET AJÁNLÓ VEVOJELÖLT ELONYBEN RÉSZESÜL.A leendo új tulajdonos kiválaszthatja a burkolatokat, szanitereket, csaptelepeket, beltéri ajtókat, kapcsolókat. Anyagár-különbség elszámolással rendelhetok a megajánlottól eltéro belso járó- és falburkolatok, víz- és villanyszerelvények, fajanszok, szaniterek, belso ajtók, belso felületkezelési anyagok és a futésrendszer.BB energia besorolású, megújuló energiát használó épület révén Zöld Hitel igényelheto rá.A CSOK támogatásra jogosult vevok mentesülnek a vagyonátruházási illeték fizetése alól és a támogatással egyidejuleg megkapják a lakás vételárában lévo ÁFA összegét.FUTÉS: padlófutés, elektromosA kulcsrakész, kétszintes, saját kertes, korszeru elektromos padlófutéses lakásainak közel nulla energiaigényét az elektromos közhálózattal összekapcsolt saját napelemes rendszer szolgálja ki.A pontos muszaki tartalomról szívesen adok tájékoztatást. A megbízható beruházó-kivitelezo referencia munkái megtekinthetok, itt ezen telek közelében! KÖLTSÉGEK: Minden fogyasztás alapján fizetendo. Minden lakáshoz saját külön méroóra tartozik.KÖRNYÉK: Velence közkedvelt település. A Velencei-tó és új KORZÓ szomszédságában élni igazi felüdülés télen és nyáron egyaránt! Fekvése kituno, hiszen pillanatok alatt elérheto a vasútállomás, helyi és távolsági buszmegálló, egészség központ, iskola, óvoda, szabad strand!A VELENCEI- TÓ  mindössze 1,2 km távolságra (Északi Strand) található, autóval 3 perc vagy 10-15 perc alatt elérheto gyalog és több nagyváros is gyorsan elérheto autóval. (M7 autópálya alig pár perc, Székesfehérvár 15 perc és Budapest is kb.25-30 perc alatt megközelítheto) A fováros és a Balaton is az M7 autópályán gyorsan elérheto, valamint vasúttal is Budapesten Kelenföld állomás könnyen elérheto.A Bence-hegyi lakóparkban SPAR áruház nyílt, így a bevásárlás akár autó nélkül, séta közben megoldható.A környéken sportolási, kirándulási, bevásárlási lehetoségek adottak. INFRASTRUKTÚRA: A környék szolgáltatásokkal jól ellátott, óvoda, orvosi rendelo, posta, ABC, hivatalok stb. pár perces sétával könnyen elérhetok.VELENCÉN EGÉSZ ÉVBEN NYARALHAT a saját otthonában! Remek lehetoség befektetés céljából vagy  állandó lakhatás céljából családi háznak, nyaralónak, kiadásra!Válasszon a Bence-hegy közelségében épülo, kiváló infrastruktúrával rendelkezo, teraszos, saját kertkapcsolatos lakások közül!A megtekintéssel és a felmerülo kérdésekkel kapcsolatban, kérem, hívjon a hirdetésben szereplo telefonszámon! Jöjjön, nézze meg ezt a szép új OTTHONT!","nincs megadva","2021","duplakomfortos","BB","földszint","2","nincs","3 m-nél alacsonyabb","elektromos, padlófutés","van","nincs megadva","nem","külön és egyben is","délkelet","udvari","7 m²","igen","nem tetotéri","udvari beálló - benne van az árban",NA,NA
"43","Hegyeshalom, Gyor-Moson-Sopron megye","27,77 millió Ft","64 m²","3","Gyor-Moson-Sopron megyében, Hegyeshalomban zöld övezeti lakóparkban 64,91nm-es loggiás tetotéri lakás, új építésu projektben eladó. A lakáshoz tároló, parkoló és garázs vásárolható. Épületszerkezet: falazatok Porotherm tégla, tetoburkolat Bramac cserépfedés, homlokzati hoszigetelés Baumit, ferde teto és födém szigetelés Rockwool rendszer. Nyílászárók: 3 rétegu üvegezéssel ellátott Kömmerling és Velux tetoablakok beépített redonytokkal. Futés: kondenzációs gázkazán, padlófutés, lakásonként egyedi homennyiség méro. A lakások árai futés kész állapotra vonatkoznak. Igény esetén kulcsrakész befejezés. A feltöltött képek csak illusztrációk! Érdeklodés esetén kérem hívjon!Referencia szám: M160290","nincs megadva","2020","összkomfortos","nincs megadva","2","nincs megadva","nincs","nincs megadva","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","udvari","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"44","Hegyeshalom, Gyor-Moson-Sopron megye","21,89 millió Ft","50 m²","2","Gyor-Moson-Sopron megyében, Hegyeshalomban zöld övezeti lakóparkban 50,77 nm-es tetotéri lakás, loggiával, új építésu projektben eladó. A lakáshoz tároló, parkoló és garázs vásárolható. Épületszerkezet: falazatok Porotherm tégla, tetoburkolat Bramac cserépfedés, homlokzati hoszigetelés Baumit, ferde teto és födém szigetelés Rockwool rendszer. Nyílászárók: 3 rétegu üvegezéssel ellátott Kömmerling és Velux tetoablakok beépített redonytokkal. Futés: kondenzációs gázkazán, padlófutés, lakásonként egyedi homennyiség méro. A lakások árai futés kész állapotra vonatkoznak. Igény esetén kulcsrakész befejezés. A feltöltött képek csak illusztrációk! Érdeklodés esetén kérem hívjon!Referencia szám: M160283","nincs megadva","2020","összkomfortos","nincs megadva","4","nincs megadva","nincs","nincs megadva","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","udvari","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"45","Mosonmagyaróvár, Gyor-Moson-Sopron megye","30,56 millió Ft","52 m²","3","Gyor-Moson-Sopron megye, Mosonmagyaróváron magas minoségu kivitelezés mellett, egyedi stílusú , exkluzív külso megjelenésu, új építésu társas házi lakások, kituno lokációval, 2022. évi átadással már leköthetoek! Az elérheto lakások a 25 nm-es mérettol, egészen a 65 nm-es méretig választhatók. A társasházban összesen 19 lakás épül. Külso és közbenso teherhordó szerkezet monolit vasbeton oszlop, falazat 30-as vázkerámia falazat, külso, ho - és lépés szigeteléssel. Az ablakok három rétegu ho és hangszigetelo muanyag nyílászárók. Futés: központi levegos hoszivattyús rendszerrel történik , a lakások holeadó rendszere padló és fal futéssel készül. A lakások árai emelt szintu futés kész állapotra vonatkoznak. Részletes muszaki dokumentációért, bovebb információért vagy megtekintéssel kapcsolatban keressen bizalommal a hét bármely napján! (A feltöltött látványkép csak illusztráció!)Referencia szám: M205776","nincs megadva","2022","összkomfortos","nincs megadva","földszint","nincs megadva","nincs","nincs megadva","egyéb kazán","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","udvari","8 m²","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"46","Pápa, Veszprém megye","19 millió Ft","86 m²","4","Az Openhouse pápai irodája eladásra kínálja a 153625. sz.,  szép, és tágas pápai társasházi lakást.A pápai társasházi lakás jellemzoi: - három emeletes társasház legfelso szintjén helyezkedik el, tetotér beépítéssel, ami 2003-ban valósult meg- három és fél szobával, és nagy konyhával rendelkezik, az összesen 86 négyzetméter nagyságú lakás- közös tárolója is hasznos helyiség, ami házon belül megtalálható- parkolás a ház elott díjmentesen igénybe veheto- közelben minden fontos üzlet megtalálható, még a benzinkútért sem kell sokat menni- buszmegálló is elérheto kevés sétával    Amennyiben a 153625. sz. PÁPAI TÁRSASHÁZI LAKÁS, vagy bármely a kínálatunkban található ingatlan felkeltette érdeklodését, hívjon a  telefonszámonVásárolna, de nem elég a keret? DÍJMENTES, BANK FÜGGETLEN HITEL ÉS CSOK ÜGYINTÉZÉSsel is állunk rendelkezésére.A PÁPAI LAKÁS megvásárlásához:- 1 gyermek esetén 600 000.-Ft- 2 gyermek esetén 1 430 000.-Ft- 3 gyermek esetén 2 200 000.-Ftvissza nem térítendo állami támogatás (CSOK) igényelhetoKERESO ÜGYFELEK SZÁMÁRA A KÖZVETÍTÉS DÍJMENTES!AZ OTTHON ÉRTÉK. AZ INGATLAN ÜZLET.","nincs megadva","2001 és 2010 között","összkomfortos","nincs megadva","3","nincs megadva","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utca, közterület - ingyenes",NA,NA
"47","Gyor, Gyárváros","26,9 millió Ft","69 m²","2","Belvároshoz közel, saját elképzelései szerint!Újragondolva tökéletes otthon lehet!A Klasszik Ingatlaniroda Gyor-Gyárvárosban eladásra kínálja ezt a 69 m2-es téglalakást.A nappali + 1 hálószobás ingatlan egy 3 szintes, muemlék jellegu társasház földszintjén található.A mai kor elvárásai szerint felújításra, korszerusítésre szorul.Alaprajzi elrendezésének köszönhetoen jól alakítható, könnyedén megvalósítható a nappali + 2 hálószobás elrendezés.A futésrol gázkazán, a meleg víz ellátásáról átfolyós fali vízmelegíto gondoskodik.Közös költség 13 000 Ft/hóParkolás a ház körül ingyenesen megoldható.A lakáshoz saját kb. 8 nm-es tároló is tartozik.Közel a Belváros, karnyújtásnyira minden elérheto: iskola, óvoda, rendelo, Árkád, ETO park. Az Audi és az Ipari park gyorsan megközelítheto.Ajánljuk fiataloknak, idosebbeknek, kisebb családoknak egyaránt. Azoknak, akik nem szeretnek kompromisszumokat kötni, és a saját ízlésüknek megfeleloen szeretnék kialakítani új otthonukat.Az ingatlan tehermentes, megvásárlásához irodánk díjmentesen többféle pénzügyi lehetoséget kínál. Igény esetén - megfelelo ügyvédi háttérrel - vállaljuk az adás-vétel teljes köru lebonyolítását, valamint az energetikai tanúsítvány gyors elkészítését.Amennyiben a hirdetésben szereplo lakás felkeltette érdeklodését, hívjon bizalommal - akár hétvégén is!Irányár: 26 900 000 Ft","felújítandó","nincs megadva","összkomfortos","nincs megadva","földszint","3","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs","nincs megadva","nem","külön helyiségben","nincs megadva","nincs megadva","nincs megadva","igen","nincs megadva","utca, közterület - ingyenes",NA,NA
"48","VIII. kerület, Teleki László tér","23,9 millió Ft","26 m²","1","ELADÓ napos, jó fekvésu lakás a belvároshoz közel, nagyon jó közlekedéssel. Metrók pár percre. 25 m2 alul (. Konyha, zuhanyzós fürdo, nappali)+ 9 m2 galéria hálószobának kialakítva, felül. A galéria belmagassága 170 cm . A környék és a ház rendezett. Ebben az árban szinte minden marad . ( huto, mikro, nappali kihúzhatós ágynemutartós ágy, süto, gázlap, mosógép.  Azonnal költözheto!Amennyiben a hirdetésem felkeltette az érdeklodését kérem hívjon bármikor akár hétvégén vagy az esti órákban is!","felújított","nincs megadva","nincs megadva","nincs megadva","1","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"49","VI. kerület, Székely Bertalan utca","29,99 millió Ft","28 m²","1","A Városligethez közel, különleges hangulatú muvészlakás, a galériákkal együtt összesen 41 nm lakótérrel eladó!Elsosorban muvészeknek vagy fiataloknak ajánlom az alábbi lakást, mert különleges kisugárzásának köszönhetoen igazi inspiratív érzés fogja el azt, aki ide beköltözik. Már az udvarba belépve ér minket az elso meglepetés, hogy az ilyen jellegu belso kertekhez képest, jóval több zöldet találunk itt, sot még egy ma is muködo kápolna is található benne. A lakásba belépve jön a következo ámulat, hogy a méretéhez képest rengeteg tárolási lehetoség és tér van benne. A nagy belmagasság kihasználása teremtette a galériákat és a helykihasználást remekül segítik elo, hiszen így a nappali sokkal tágasabb. Itt újabb csodálatos meglepetésben részesülhetünk, hiszen a belvárosi ingatlanokban ritkán találkozhatunk kandallóval, amely a megszokottól eltéro varázslatos színnel, stílussal és hangulattal tölti meg a téli estéket.Lokációját tekintve a Városliget 5 perc séta, ahol számos kikapcsolódási lehetoség úgy, mint Széchenyi fürdo, Állatkert, városligeti tó, múzeumok találhatóak, valamint a közelben kórház, iskola, egyetem, pláza (Westend) és  számos közlekedési lehetoség (Nyugati pályaudvar, villamos, illetve busz) is van.Ez a lakás nagyon jó ár-érték arányú lehetoség, és ha Ön is ugyanúgy látja benne a fantáziát, mint ahogy én, ne várjon arra, hogy más csapjon le rá! Hívjon, nézze meg és legyen az Öné mielobb!Ha pedig kedvezo hitellehetoséget szeretne igénybe venni az ingatlan vásárláshoz hívjon! Banki tanácsadónk rövid és ingyenes konzultációt követoen 12 bank ajánlatai közül választja ki az önnek legmegfelelobbet.Amennyiben rajtam keresztül veszi meg az ingatlant, Ön kapja a számlát a jutalék összegérol. Az adásvételi szerzodésbe, az ingatlan valós ára kerül, így nem kell a jutalék összegére vagyonszerzési illetéket és ügyvédi munkadíjat fizetnie.A Képzett Ingatlanközvetítok Hálózata figyel arra, hogy a vevoknek ne okozzon többletkiadást!","felújított","nincs megadva","összkomfortos","nincs megadva","1","2","nincs","3 m-nél magasabb","fan-coil, egyéb","nincs megadva","nincs megadva","nem","egy helyiségben","északkelet","utcai","nincs megadva","nincs megadva","nincs megadva","utca, közterület - fizetos övezet",NA,NA
"50","VIII. kerület, Rökk Szilárd utca","77,9 millió Ft","103 m²","3 + 1 fél","VIII. Ker. Palotanegyed részén, a pesti belváros közvetlen folytatásaként a Nemzeti Múzeum mögött, a Rökk Szilárd utcában, tégla építésu házban kínálunk eladásra egy 103 nm- es, teljes köruen felújított, igényesen kivitelezett, 3+1 szobás, cirkó futéses, klímás, erkélyes lakást, újszeru állapotban.Irányár: 77,9 MFtÉrd.: Pagàcs ZoltánVárom megtisztelo hívását akár hétvégén is!","újszeru","1950 és 1980 között","összkomfortos","nincs megadva","3","4","nincs","3 m-nél magasabb","gáz (cirko)","van","30 E Ft/hó","nincs megadva","egy helyiségben","nincs megadva","utcai","3 m²","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"51","Nyíregyháza, Ferenc körút","20,4 millió Ft","47 m²","2","A Ferenc körúton eladó, 4 emeletes, szigetelt  társasház 2.emeletén, 47 nm-es, ( valóságban 50 nm-es, loggia összenyitva a szobával) 2 szobás(külön nyílóak) napos, világos, déli fekvésu,( nem a forgalmas körútra néz, hanem  belso parkra, játszótérre) lakás. Az ingatlan  folyamatosan karbantartott, felújított,  vízórával, klímákkal szerelt, részben átalakított, több helyen falak kivételével növelték a tereket.A nyílászárók, muanyag szerkezetuek, hoszigeteltek, reluxások.Közös költség: 8900íFt/hóA futési költség a téli idoszakban :15-16eFt/hó, a nyári idoszakban a készenléti díj:7800Ft/hóSaját pince tartozik a lakáshoz.irányár: 20,4 mft","felújított","1950 és 1980 között","összkomfortos","nincs megadva","3","4","nincs","3 m-nél alacsonyabb","távfutés egyedi méréssel","van","20 E Ft/hó","nem","külön helyiségben","dél","udvari","nincs megadva","nem","nem tetotéri","utca, közterület - ingyenes","részt vett",NA
"52","II. kerület, Lajos utca","60 millió Ft","60 m²","1 + 2 fél","60nm nappali+2szobás, erkélyes lakás központi helyen eladó.A környék: Újlak, kituno közlekedési feltételekkel, központi helyszínen, mégis a Budai életérzés és nyugalom övezte területen található az ingatlan. Itt sportolási lehetoség, oktatási intézmények, orvosi ellátás, vendéglátóhelyek mind-mind megtalálhatóak pár percen belül. A ház az 1960-as években épült, földszint+4emeletes, nyeregtetos, nyugodt, társasház. Sajnos lift nincs a házban. Tervezik az épület homlokzati felújítását, a közösség megtakarítással rendelkezik és Fundamenta alapba gyujt.A lakás nagyon szép állapotú, északeleti fekvésu. A bejárat eloszobába vezet, innen az amerikai konyhás nappaliba jutunk, amely az erkéllyel van összeköttetésben. A nappaliból is és külön ajtón is megközelítheto a nagyobbik szoba, az eloszoba folytatásáról nyílik a második hálószoba, a kamra vagy háztartási helyiség, a fürdo és a külön WC.Felújították a villanyvezetékeket, falakat szigeteltek és helyeztek át, kicserélték a homlokzati nyílászárókat háromrétegu hang- és hoszigetelt redonyös német muanyag ablakokra és teraszajtóra. A lakás futését és melegvíz ellátását központi távfutés rendszer látja el. Minden fogyasztás méroórával mért.A konyha teljesen felszerelt, elektromos fozolap, süto, design páraelszívó, beépített mosogatógép, mikro, beépített hutoszekrény. A meghirdetett irányár konyhabútorral értendo.Költségek:közös költség 13.000 Ft + felúj.alapfutés: 12.000 Ft – átalányként fizetendovíz, csatorna: méroórával mértáram méroórával mértgáz nincs a lakásban.Parkolás: az épület környékén, fizetos parkolási övezetben, de az itt élok a saját gépkocsijukra mentességet élveznek. Irányár: 60Mill Ftcsaládi otthonnak vagy akár befektetoknek kiadásra is tökéletes választás a külön nyíló szobái miattMegtekintésére nemsokára rugalmasan tudunk lehetoséget biztosítani.Kérem nézze meg irodánk további - egyedi - hirdetéseit is, várom érdeklodo hívását – akár hétvégén is. Minden keresot visszahívok, ha nem is tudom felvenni :)","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","3","4","nincs megadva","3 m-nél alacsonyabb","távfutés","nincs megadva","35 E Ft/hó","nincs megadva","nincs megadva","északkelet","utcai","2 m²","nincs megadva","nincs megadva","nincs megadva",NA,NA
"53","IV. kerület, Rózsa utca","27,85 millió Ft","36 m²","1 + 1 fél","Újpest központi részén, metróhoz közel a Rózsa utcában 36m2-es lakást kínálunk eladásra, a lakás 2. emeleten található, lift van a házban.A lakás 1+1 fél szobás. Nyílászárók minden helyiségben ki lettek cserélve, illetve a bejárati ajtó is új, minden ablakon van szúnyogháló és redony is. Mindkét szobában van beépített szekrény, a szobákban laminált padlóval vannak ellátva. A wc és fürdoszoba egy helyiségben található. A konyhabútor az ár részét képzi.A lakás körül a parkolás ingyenes, a tömegközlekedés pár perc sétával könnyen elérheto, orvosi rendelo, illetve kórház is van a közelben, és az ablakokból kinézve közvetlenül a Károlyi egyetem jogi karát lehet látni.A lakás teher illetve hitelmentes és azonnal költözheto.Amennyiben felkeltette az érdeklodését az ingatlan és meg szeretné nézni vagy bármilyen kérdése van kérem hívjon.","jó állapotú","nincs megadva","összkomfortos","nincs megadva","2","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs megadva","25 M Ft/hó","nincs megadva","egy helyiségben","nincs megadva","kertre néz","nincs megadva","nincs megadva","nincs megadva","utca, közterület - ingyenes","nincs megadva",NA
"54","XIV. kerület, Alsórákos - Paskálpark","57,7 millió Ft","65 m²","2","KIZÁRÓLAG AZ OTP INGATLANPONT KÍNÁLATÁBAN! ZÖLD OTTHON PROGRAMNAK MEGFELELO, HAMAROSAN KÖLTÖZHETO INGATLANOK!Budapest 14. kerületében, Zugló szívében korszeru építészeti megoldásokkal, több ütemben épülo PASKAL GARDEN lakóparkban kínálunk megvételre elegáns, élheto otthonokat. A beruházás tervezésekor kiemelt figyelmet kapott az épületek barátságos megjelenése, a korszeru, jól használható alaprajzok kialakítása, a világos életterek, és a megújított Rákos-patak csendes környezetével harmonizáló parkosított belso kert megvalósítása. A három épületbol álló elegáns lakópark otthonaiban a futési és hutési energiát környezetbarát levegos-hoszivattyú rendszer biztosítja, a holeadók a mennyezetbe épített, szabad szemmel nem látható huto-futo rendszerek, melyekkel a helyiségek homérséklete egyedileg szabályozható, akár intelligens/okos hálózat részeként.A lakóépületek a Rákos-patak közelében helyezkednek el, amelynek közvetlen környéke a beruházás keretein belül már megújult; a patak mellett parkosított zöldfelület épült, sétánnyal, padok és szökokút kialakításával.  A zöld környezetet és a természet közelségét fokozza a földszinti lakások kertkapcsolata, illetve az emeleti lakásokhoz tartozó napfényes erkély vagy tágas terasz.Garázs és tároló vásárlása opcionális, az épületek alatti teremgarázsokban az összes lakás számára biztosít a beruházó parkolóhelyet, akár elektromos gépjármutöltovel.Mindegyik épületben megtalálható kisebb alapterületu, vagy akár több hálószobával rendelkezo ingatlan. A változatos méretu és alaprajzú lakástípusok között az elso lakást kereso fiatalok, a CSOK nyújtotta lehetoségeket kihasználni szándékozó családosok, vagy akár a befektetési céllal vásárlók is megtalálhatják álmaik otthonát. Az ""A"" épület tervezett átadása 2021. december.","új építésu","2021","összkomfortos","nincs megadva","5","5","van","3 m-nél alacsonyabb","hoszivattyú","van","nincs megadva","nincs megadva","egy helyiségben","kelet","kertre néz","20 m²","nincs megadva","nincs megadva","teremgarázs hely - megvásárolható",NA,NA
"55","XVI. kerület, Mátyásföld - Petofikert","74,9 millió Ft","95 m²","4","A XVI. kerületben, Petofi kertrészen kínálunk megvételre egy jelenleg épülo, 3 lakásos ház, földszinti, emeleti és tetotéri lakását, saját gépkocsi beállóval. Az ingatlanok nettó 95 m2 alapterületuek, nappali + 3 szobás, világos, 11,5 m2-es terasszal illetve erkéllyel rendelkeznek. A földszinti lakáshoz 200 m2, az emeleti és a tetotéri ingatlanokhoz 150 m2-es saját használatú kert tartozik. Új építésu csok nem veheto igénybe. Átadás: 2022. április. Földszinti lakás 95 NM+ 200NM KERT: 79,99 M Ft. I. emeleti lakás 95NM+ 150NM KERT 74,99 M Ft. Tetotéri lakás 85 NM, +150NM KERT 71,99 M Ft.A képek az építo korábban átadott, hasonló minoségben kivitelezett ingatlanáról készültek referenciaként.","újszeru","2021","nincs megadva","nincs megadva","1","2","nincs","3 m-nél magasabb","gázkazán","nincs megadva","nincs megadva","nincs megadva","külön és egyben is","nyugat","kertre néz","11 m²","nem","nem tetotéri","udvari beálló - benne van az árban",NA,NA
