"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"214","Miskolc, Gyori kapu","59,9 millió Ft","82 m²","2","Otthont esetleg Befektetést keres? Ez az ingatlan mindkét célnak kiválóan alkalmas. Ajánljuk családoknak, befektetoknek, mindazoknak, akiknek fontos a belváros közelsége, a jó közlekedés, az értékállóság.... A lakások belso elrendezése kifejezetten praktikus, jól élheto és könnyen berendezheto, a gondos tervezésnek köszönhetoen pedig minden lakásunkba boven jut természetes fény.   A társasház kiválóan megközelítheto gyalogosan, gépkocsival, villamossal, illetve autóbusszal is. Az elhelyezkedésének köszönhetoen a társasházban található lakások biztos és értékálló befektetést biztosítanak. Nem kell lemondani a dinamikusan fejlodo belváros nyüzsgo, életteli oldaláról sem, hiszen a város üzleti negyede és kulturális központja autóval és tömegközlekedéssel is pár perc alatt megközelítheto. Az épületnek a fofalazata POROTHERM 30 N+F falazóblokkból készítendok 30 cm vastag H – 10 habarcsba. Válaszfalak POROTHERM 10 NF falazatok. Belso teherhordó fal POROTHERM 30-as falazat. Az áthidalók: Az épületben monolit vasbeton áthidalók kerülnek kialakításra. A külso 15 cm vastagságú polisztirol anyagú Austerotherm grafit hoszigetelés glettelt felülete homlokzati vékony vakolattal kerül bevonásra. A nyílászárók fokozott hoszigetelo képességu alumínium vagy muanyag nyílászárók (antracit színben). A homlokzaton megjeleno lábazati burkolat fagyálló mugyanta. A homlokzaton megjeleno nyílászárók fokozott hoszigetelo képességu alumínium nyílászárók. A teto lapostetovel készül. Az épület futését és használati melegvíz ellátását levego-víz hoszivattyú fogja megoldani, melyek rendeltetési egységenként önállóan kerülnek kialakításra. A ho leadás felületfutési és radiátoros rendszerekkel valósul meg. A tervezett hoszivattyú megrendeloi igények estében mennyezeti hutési rendszer kialakítására is alkalmas, mely az épület nyári hutésérol gondoskodhat. Ennek kiépítése építtetoi igények alapján kerül megvalósításra. A nyári túlmelegedés optimalizálására valamennyi homlokzati nyílászáró esetében homlokzati síkba rejtett alumínium anyagú redonyök kerülnek kiépítésre. Belso fal felületek vékony vakolat simított kivitelben minoségi falfestett bevonattal tetszés szerint színezve. A vizes helyiségek legalább 2,10 m magasságban kerámia burkolattal látandók el. Szobák/ hálószobák laminált padló burkolatot, más helyiségek a jellegüknek megfelelo kerámia vagy greslap burkolatot kapnak. További információért várom megtisztelo hívását a hét minden napján.  A szolgáltatás vevok részére ingyenes. Amennyiben Ön is rendelkezik eladó ingatlannal, és szeretné, ha valóban kiemelt szakértelemmel foglalkoznának vele, kérem, hívjon bizalommal!","nincs megadva","2022","összkomfortos","nincs megadva","3","4","nincs megadva","3 m-nél alacsonyabb","nincs megadva","nincs megadva","nincs megadva","nem","nincs megadva","délnyugat","utcai","47 m²","nem","legfelso emelet, nem tetotéri",NA,"utca, közterület",NA
"215","VI. kerület, Csengery utca","47,9 millió Ft","57 m²","2","VI. kerület, Csengery utcában ELADÓ egy 57 nm-es, KÉTSZOBÁS, 1. emeleti, udvari nézetu FELÚJÍTANDÓ lakás, amely egy háromemeletes, téglából épült polgári társasház elso emeletén található. Az ingatlanba belépve az eloszobában találjuk magunkat, ahonnan nyílik az egyik szoba, a konyha, a fürdo és a WC. Az ülokáddal és törölközoszárítós radiátorral ellátott kisméretu fürdoszoba (korábban kamraként funkcionált) és a WC külön helyiségben kaptak helyet. A szobából nyílik a másik szoba, mely szintén a körfolyósra néz. Az otthon melegérol gáz cirkó gondoskodik, de van egy villannyal muködtetheto cserépkályha is. A lakás elektromos hálózata is bovítésre került. A radiátorok ki vannak cserélve, a nyílászárók spalettás dupla faablakok. A belmagasság 4,20 méter, így mindkét szoba galériázható. A folyamatosan karbantartott társasház rendezett anyagi háttérrel és csendes lakóközösséggel rendelkezik. Az épület homlokzata és a lépcsoház a közelmúltban lett felújítva. A közös költség 13.500 Ft/hónap.Az ingatlan TEHERMENTES és AZONNAL költözheto.A környék közlekedése kiváló, a közelben található a kisföldalatti (M1) Oktogon és Vörösmarty utcai állomása, a körúton 4-6 villamos. Könnyen elérheto a Hunyadi téri piac, a Hosök tere, a Városliget és a Nyugati Pályaudvar is. Parkolás szempontjából az utca fizeto övezet, de helyi lakosok 2000 Ft-os regisztrációs díj fejében éves kártyát válthatnak. Szívesen ajánlom egyedülállók vagy fiatal párok számára, akik saját ízlésüknek megfeleloen szeretnék felújítani új otthonukat. Legyen Öné ez a jó adottságokkal rendelkezo terézvárosi lakás! Megtekintéssel kapcsolatban kérem keressen bizalommal a hét bármely napján!Referenciaszám: LK039352","közepes állapotú","1950 elott","összkomfortos","nincs megadva","1","nincs megadva","van","3 m-nél magasabb","gáz (cirko)","nincs","nincs megadva","nem","külön helyiségben","északnyugat","udvari","nincs megadva","nem","nem tetotéri",NA,"utca, közterület - fizetos övezet",NA
"216","Székesfehérvár, Fejér megye","29,9 millió Ft","52 m²","2","Székesfehérvár kedvelt részén, a  Lövölde utcában eladó egy pár éve teljesen felújított, 7. emeleti, csúsztatott zsalus + tégla építésu, 2 szobás, 52 m2-es, erkélyes  lakás. A felújítás során, víz-, villany- és gázvezeték cserélve lett, új bel- és kültéri nyílászárók kerültek beépítésre, megújult minden burkolat, a beépített szekrények, kibovítésre került a fürdo-WC.  Az új konyhabútor tartalmaz mosogatógépet, beépített villany sütot, és gáz fozolapot, melyek a vételár részét képezik. A nyári hutésrol pedig klíma gondoskodik. A társasház teljes villany és gázvezeték rendszere felújításra került. A lakás fenntartási költsége nagyon kedvezo. Lakóközössége csendes, kedves, rendszereto, a lépcsoház tiszta, kulturált.Infrastruktúra szempontjából: a lakás központi fekvésu, pár lépésen belül minden elérheto, iskola, óvoda, boltok, játszótér, posta, orvosi rendelo – gyógyszertár, buszmegálló. A ház környékén elegendo ingyenes parkoló található.Ha jó adottságokkal rendelkezo, és értékálló ingatlant keres, ezt a lakást feltétlenül nézze meg, akár befektetésnek is kiváló választás!Amennyiben kínálatom felkeltette érdeklodését, bovebb információért várom megtisztelo hívását!Referencia szám: LK015546","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","7","nincs megadva","van","nincs megadva","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","nincs megadva","nincs megadva","nincs megadva",NA,NA,"nincs megadva",NA
"217","Kecskemét, Március 15. utca","27,5 millió Ft","55 m²","2","Széchenyivárosi lakás magánszemélytol eladó. 55 nm-es, 2 szobás, erkélyes, klímás és 2. emeleti. Ingatlanközvetítok kérem ne keressenek!","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA
"218","Debrecen, Belváros","28,9 millió Ft","44 m²","2","Debrecen, belvárosi 44 nm-es, 2 szobás, klímás, gáz-cirkó futéses, jó állapotú belso kétszintes lakás eladó, négy emeletes tégla építésu társasházban. A lakás bútorozott, gépesített. Az ingatlan saját parkolóhellyel rendelkezik, megvásárlása kötelezo, ára 2 MFt. Közös költség: 4100 Ft/hó. Iroda kód: 23770","jó állapotú","2001 és 2010 között","összkomfortos","nincs megadva","4","4","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nincs megadva","külön helyiségben","dél","nincs megadva","nincs megadva","nincs megadva","tetotéri",NA,"udvari beálló",NA
"219","VII. kerület, Belso-Erzsébetváros","72 millió Ft","112 m²","3","Befektetok!  Otthonteremtok figyelem! Lehetoségek tárháza! Eladóvá vált egy 112 nm-es, felújítandó állapotú Belvárosi nagyméretu lakás. Az Erzsébet körúti címmel rendelkezo, de a csendes Kertész utcára nyíló ablakokkal, délnyugati tájolású, világos lakásnak keressük új tulajdonosát, aki látja a lehetoséget a régi pompája  visszaállításra, vagy új modern köntösbe öltöztetné.  Ezen kívül számos lehetoséget rejt magában a jó adottságokkal rendelkezo ingatlan, hiszen orvosi rendelo, több lakás kialakítására van lehetoség. 3 és fél szoba, konyha, fürdoszoba w.c.-vel, 2 bejárat, 5 ablak az utcafrontra. Vásárlását szakszeru tanácsadással segítem.Ügyvédi közremuködés megszervezése, hitel ügyintézés lebonyolítása!Ha van eladó ingatlanja és szeretné magas minoségben és a legjobb áron értékesíteni, akkor keressen bizalommal!Várom megtisztelo hívását a hét minden napján.Referencia szám: LK032385","közepes állapotú","1950 elott","nincs megadva","nincs megadva","1","nincs megadva","nincs megadva","nincs megadva","cserépkályha","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"220","VIII. kerület, Kerepesdulo","32,9 millió Ft","60 m²","2","8.kerület Kerepesi úton eladó, egy 60nm-es , 2.emeleten található, 2 szobás, Ny-i fekvésu, napfényes , 14 éve felújított lakás. Az ablakok a Festetics György utcára néznek.Szobák méretei: Nappali :4.5m2 x 5.3m2 , Hálószoba: 2m2 x 5,5m2Jó állapotú (összes járólap, csempe, egyik szoba parkettája, festés, új 120 literes villanybojler éjszakai áramon, 32 A-os villanyóra, két helyen új vezeték).Jelenleg a 60 m²-es lakás közös költsége 14.400,- Ft / hó felújítás alappal együtt. A futést konvektor és egy új termosztátos Héra bitzosítja.A ház kétemeletes, lift nem található benne.. Saját pincerekeszt lehet igényelni a háztól.A belso udvarban történo parkolás egy autó után 3.000,-Ft / hó, a második után 4.000,-Ft / hó.Referencia szám: LK064317","jó állapotú","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"221","Székesfehérvár, Belváros","26,8 millió Ft","42 m²","2","Az Ybl környékén eladó egy 1,5 szobás, 42 m2-es, szépen felújított, egyedi méros, földszinti tégla lakás, igény esetén bútorral együtt. Az ablakok muanyagok, redonyösek, szúnyoghálósak. Villany és vízvezetékek cserélve lettek, a radiátorok újak, a fürdobe zuhanyzó lett beépítve. Újszeru, egyedileg készült a konyhabútor, a tuzhely felül gáz, a süto elektromos. Az elszívó falon kívülre van vezetve. A lakáshoz tartozik egy saját, villannyal ellátott tároló helyiség is.Referencia szám: LK064089","felújított","1950 és 1980 között","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","nincs megadva","távfutés egyedi méréssel","nincs megadva","nincs megadva","igen","nincs megadva","északkelet","utcai","nincs megadva","nincs megadva",NA,NA,"nincs megadva",NA
"222","XIV. kerület, Herminamezo","44,9 millió Ft","72 m²","3","Zugló központi részén kínálunk megvételre egy 75 nm-es, 3 szobás, NAGY ERKÉLYES lakást ÖNÁLLÓ, 21 nm-es GARÁZZSAL és SAJÁT 6 nm-es TÁROLÓVAL!Az 1972-ben épült, kiváló állapotú, 2 emeletes, 9 lakásos társasházat nagyméretu, rendezett kert veszi körül.A 2. emeleti NAPFÉNYES otthon kituno elrendezésu, tágas helyiségekbol áll. Futése gázcirkó kazánnal megoldott, minden közmu egyedi fogyasztás alapján fizetendo, a közös költség csupán 5500 Ft.  Az idén az ablakokat új ho- és hangszigetelt muanyag nyílászárókra cserélték, a nyári kellemes homérsékletrol klíma gondoskodik.Az egyik szoba és a konyha ablakából a Budai hegyek látványában gyönyörködhetünk.A garázs és a tároló a vételár részét képezi!A társasház lakóközössége csendes, barátságos.Innen tömegközlekedéssel is gyorsan elérheto a belváros.Kiváló sportolási és kikapcsolódási lehetoségek találhatóak a közelben: BVSC Uszoda és Strandfürdo, sportpálya és a Városliget.Az ingatlan per- és tehermentes, akár azonnal költözheto!További kérdéseivel keressen bizalommal!Referencia szám: LK080899","közepes állapotú","1950 és 1980 között","összkomfortos","nincs megadva","2","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","nincs megadva","nincs megadva","nincs megadva","zárószint",NA,"nincs megadva",NA
"223","Veszprém, Veszprém megye","36,4 millió Ft","52 m²","2","Kizárólag a Duna House kínálatában!Eladó egy felújított, 4. emeleti, 54 m2-es, erkélyes téglalakás Veszprémben az Egyetem környékén.Az ingatlanban a külso és belso nyílászárók cserélve lettek, az ablakok korszeru hoszigetelt muanyagok, redonnyel, szúnyoghálóval ellátottak. A lakás légkondicionálóval felszerelt.Az ingatlan futése távhorol történik.A lakásban a burkolatok, vezetékek a tavalyi évben cserélve lettek.A nyugati fekvésu erkély napellenzovel ellátott.A lakáshoz tartozik egy 3 m2-es önálló tároló.Amennyiben hirdetésem felkeltette érdeklodését, kérem keressen bizalommal!","felújított","1981 és 2000 között","nincs megadva","nincs megadva","4","nincs megadva","nincs megadva","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","zárószint",NA,"nincs megadva",NA
"224","XI. kerület, Albertfalvai lakótelep","83,5 millió Ft","87 m²","4","Újszeru lakás családosoknak vagy akár befektetoknek is. Elso tulajdonostól, aki soha nem lakott az ingatlanban.A Savoya Park szomszédságában a 11. kerületben eladó egy új építésu házban egy még nem lakott,  87m2-es új lakás, 12m2 erkéllyel. Az erkély mind a nappaliból és a hálószobából is megközelítheto.Ideális lehet családosoknak hisz az ingatlanban a 3 szoba és nappali mellett 2 fürdoszoba és külön mellékhelyiség is megtalálható.Az ingatlanban légkondicionált padlózati hutés-futés rendszer van kiépítve. Az ár a lakásban a lévo bútorokat is magába foglalja.Parkolás az utcán lehetséges illetve az épület teremgarázsában autóbeálló is vásárolható 2,9M forintért.A város könnyen elérheto gépkocsival illetve tömegközlekedéssel sem több mint 10 - 20 perc a Móricz Zsigmond körtér, Petofi híd vagy akár a Gellért tér.Referencia szám: LK048569","újszeru","2021","nincs megadva","nincs megadva","4","nincs megadva","van","nincs megadva","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"225","VIII. kerület, Józsefváros - Palotanegyed","49,9 millió Ft","71 m²","2","Rákóczi úton, belváros nyüzsgo forgatagában, Blaha Lujza tér és Keleti pályaudvar között, 1896-ban  Spiegel Frigyes és Weinréb Fülöp által tervezett  PATINÁS HÁZban kínálok eladásra III. emeleti, ERKÉLYES, 71 nm-es lakást. A lakásba belépve tágas terek tárulnak elénk, megorizve karbantartva a múlt hagyatékát.A lakás jó állapotú, 2009-ben esett át felújításon, melyben a parketta és a belso nyílászárók felújítása is megtörtént.Az otthon melegét gyönyöru cserépkályhába kötött Héra rendszer biztosítja.A ház jó állapotú,  lakóközössége rendezett. Közelben bevásárlási lehetoség, oktatási intézmények. ( Aréna Mall, Europeum pláza)Közlekedése tökéletes ( M2 metró, M4 metró, buszok, 4-es 6-os villamos, Keleti Pályaudvar)A lakás TEHERMENTES, azonnal költözheto!Az ingatlan elhelyezkedése és a közelben található lehetoségek miatt kiváló választás befektetok, fiatalok, családok számára.Egyeztetés után rugalmasan MEGTEKINTHETO, HÉTVÉGÉN IS!Referencia szám: LK038159","jó állapotú","1950 elott","nincs megadva","nincs megadva","3","nincs megadva","van","nincs megadva","cserépkályha","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"226","Pécs, Kertváros","17,7 millió Ft","40 m²","1 + 1 fél","Pécs-Kertváros közkedvelt részén, a Kodolányi utcában, hoszigetelt, négyemeletes társasház második emeletén egy 40 m2-es, másfél szobás lakás eladó!Az ingatlan elrendezése kiváló, minden helyiség az eloszobából külön-külön közelítheto meg.A lakás melegérol távfutés gondoskodik egyedi mérésu radiátorokkal!A hoszigetelésnek köszönhetoen télen is rendkívül kedvezo a fenntartása.A társasház rendezett, a lépcsoházban a nyílászárók és a radiátorok is ki lettek cserélve.A közelben buszmegállók, óvoda, iskola, gyógyszertár, boltok, posta, drogéria és számos kiszolgálóegység megtalálható.A ház elott Kertváros talán legnagyobb parkolóhelye található!A lakás tehermentes!Az ingatlan egy kisebb családnak, fiatal párnak és befektetoknek is egyaránt tökéletes választás.Hívjon most, tekintse meg és tegyen ajánlatot!","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA
"227","Orosháza, Kazinczy utca","10 millió Ft","49 m²","2","Eladóvá vált Orosházán a Kazinczy utcán lévo lakás. A városközpontban található a Posta mögött. A közelben bolt, iskola és minden egyéb megtalálható. A lakás festésre szorul de azonnal beköltözheto. A wc és a fürdoszoba külön helységben. Az ár irányár.","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA
"228","Komló, Kökönyös","16,7 millió Ft","54 m²","2","Eladásra kínálunk, Komló-Kökönyösben, 2 emeletes tégla társasház 2. emeletén, egy 54 nm-es vezetékig teljesen felújitott lakást. Ablakaik új muanyagokra lettek cserélve , valamint redonnyel felszereltek.A fürdoszoba egyedileg átalakított, plusz a mosógép is kényelmesen elfér.A bejárati ajtó szintén új, muanyagra cserélt.A futést gázkonvektor biztosítja.Telefonos egyeztetést követoen szinte bármikor megtekintheto.","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","1 m²","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"229","Vác, Belváros","65 millió Ft","77 m²","3","Vác, Belváros-Alsóváros határán eladó 2020-ban épült 82 m2-es, I. emeleti, jó elosztású, modern stílusban épült lakás autóbeállási lehetoséggel együtt. Az elotérbol balra a konyha és a nappalin át kijuthatunk a 14 m2-es DNY-i tájolású erkélyre. A bejárattól jobbra található a 2 külön bejáratú szoba és a fürdoszoba.A beépített, gépesített konyha (garanciális) benne van az árban.Ideális családoknak, pároknak.Elozetes idopont egyeztetés alapján megtekintheto az ingatlan.","újszeru","2020","összkomfortos","nincs megadva","1","3","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs","nincs megadva","nem","egy helyiségben","délnyugat","kertre néz","14 m²","nem","nem tetotéri",NA,"udvari beálló - benne van az árban",NA
"230","VI. kerület, Teréz körút","98,2 millió Ft","106 m²","3","Oktogonhoz közel, a Teréz körút frekventált részén eladó egy tágas, nagy terekkel rendelkezo lakás. Az ingatlan a XIX. század végén, Hauszmann Alajos tervei alapján, eklektikus stílusban épült épület 4. emeletén helyezkedik el. Kellemes kialakítása, a 3,2 m belmagassága, méretes nyílászárói, a duplaszárnyú ajtók, igazi nagypolgári hangulatot biztosítanak. A lakás felújítandó, falmozgatás nélkül kialakítható még egy plusz hálószoba és egy fürdoszoba. Az ablakok nyugati fekvésuek, már ki lettek cserélve így a magas emeletnek és a jó szigetelésnek köszönhetoen az utca zaja nem hallatszik be a lakásba. Futése gázfutés, a kémény bélelve lett. A nappali szoba légkondicionált. A lakáshoz a pincében egy tároló tartozik.Az épület körfolyosós, hangulatos és karbantartott, a villanyvezetékek ki lettek cserélve. A lépcsoház felújítása a közelmúltban fejezodött be. A földszinti üzleteknek, az együttmuködo lakóközösségnek és a jó gazdálkodásnak köszönhetoen a ház anyagilag stabil. Az épületen belül parkolási lehetoség van!Elhelyezkedése nagyon jó, a környék infrastruktúrája kiváló, szinte minden közlekedési eszköz könnyen elérheto – villamos, metró, busz, troli. Bevásárlási lehetoség, óvoda, iskola a közelben. A sok kávézó, éttermek, színházak, szórakozóhelyek és parkok pedig kellemessé és érdekessé teszik azok mindennapjait, akik a nyüzsgo belvárost választották lakóhelyüknek.Vevoknek szolgáltatásaink ingyenesek! Bankfüggetlen, díjmentes hiteltanácsadás, energetikai tanúsítvány készítése egy nap alatt, értékesítés gyorsan és profin, akár 3%-os sikerdíjtól. ""A Belvárosban otthon vagyunk!""","felújítandó","1950 elott","összkomfortos","nincs megadva","4","5","van","3 m-nél magasabb","gáz (konvektor)","van","17 M Ft/hó","nincs megadva","külön helyiségben","nyugat","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"udvari beálló",NA
"231","VI. kerület, Belso-Terézváros","79,9 millió Ft","74 m²","3","Megvételre kínálok a Nyugatihoz közel eso részen, LIFTES, IMPOZÁNS, MUEMLÉK házban, egy MÁSODIK EMELETI, NAPFÉNYES, DNY-i tájolású 74nm-es lakást. 2021-ben teljesköru IGÉNYES felújítást végeztek a lakáson muszakilag és esztétikailag egyaránt. Az ingatlan per, -igény és tehermentes, rövid idon belül birtokba veheto. A lakás szellos és trendi megjelenésu, ahová a természetes fénybol is boven jut. Három KLÍMÁS szobával rendelkezik, melybol az egyikhez gardrób és szaunás fürdo kapcsolódik.  Gépesített konyha, fürdokádas fürdo, külön helyiségben WC, valamint háztartási helyiség is kialakításra került.A lakáshoz külön tároló tartozik, mely a pincében található. További információk esetén bovebben informálom telefonon!","felújított","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","van","nincs megadva","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"232","VIII. kerület, Víg utca","54 millió Ft","76 m²","2","RÁKÓCZI TÉRNÉL VILÁGOS 2 SZOBÁS LAKÁS!VIII. kerületében a Rákóczi térnél, Víg utcában egy liftes társasházban, 76 nm-es, 2 szobás, jó állapotú, gáz cirkó futéses VILÁGOS tégla lakás eladó. 2006-ban teljesköru felújítás és vezetékek cseréje is megtörtént.A vételár részét képezi a gépesített konyha.Az ingatlan remek adottságának és elhelyezkedésének köszönhetoen kiválóan alkalmas befektetési célokra is.Látja a lehetoséget ebben a lakásban, akkor ne is keressen tovább, megtalálta!Hívjon és tekintse meg, ha szeretné a környéken lévo egyik legjobb adottságokkal rendelkezo lakást a legkedvezobb áron megvásárolni!A részletek miatt hívjon bizalommal!","jó állapotú","1950 elott","összkomfortos","nincs megadva","3","5","van","3 m-nél alacsonyabb","gáz (cirko)","van","35 E Ft/hó","nem","külön helyiségben","délnyugat","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"233","II. kerület, Cimbalom utca","85 millió Ft","73 m²","3","Szemlohegy és Vérhalom határán eladó egy 3 szobás, átlagos állapotú lakás, saját fedett kocsibeállóval, saját tárolóval, 13nm-es terasszal, a János-hegyre panorámával.- A 9 lakásos társasház 1971-ben épült, de azóta is folyamatosan karbantartva, újítva. (Muszakilag és esztétikailag is.)- Zárt lépcsoházas, 2 szintes társasház 2. emeletén található, lift nélkül.- A társasház környezete kiváló, nagy udvarral, kerttel és saját fedett beállóval. - A lakás netto 73nm. Ehhez tartozik egy 13nm-es terasz full panorámával, egy 10nm-es saját tároló a pincében és egy fedett kocsibeálló.- A fedett kocsibeálló ára 5MFt, amely kötelezoen megvásárolandó. - A lakás átlagos, de inkább jó állapotú, ezért tisztasági festés után azonnal költözheto. - A konyha és a dolgozószobában a nyílászárók muanyagra lettek cserélve.- Közös költség: 11500Ft.- Rugalmasan megtekintheto!","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","2","nincs megadva","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","kertre néz","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"234","IV. kerület, Újpest","22,4 millió Ft","37 m²","1","A IV. kerületben, Újpesten, a Szekfu Gyula utcában eladó egy földszinti, kertkapcsolatos, felújított, cirkó futéses, modern nyílászárós, galériás lakás.A lakás elotti kert használata kituno lehetoség kisgyerekes családoknak is. A lakás világos, csendes. A szoba és a konyha kertre néznek. A konyhából ablakos spejz nyílik. A fürdoszoba + WC szépen felújított, ablakos. Kiváló elhelyezkedés, bevásárlás, gyógyszertár, óvoda, iskola, orvosi rendelo közelben megtalálható.Tömegközlekedéssel Újpest-központ 10 perc, gyalog 16 perc. 147-es, 104A-s, 196-os és 204-es buszok megállnak.Autóval 3 perc Újpest-központ.Parkolás az utcán ingyenes, jó parkolási lehetoség a ház elott. 22400000 FtReferencia szám: LK055428","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"235","III. kerület, Szépvölgyi út","132,1 millió Ft","78 m²","4","Orzött és biztonságos lakóparkban kínálunk egy földszintes közvetlen kertkapcsolatos 2+2 fél szobás jó állapotú frissen festett ingatlant! A nagy teraszos napfényes déli tájolású lakás azonnal birtokba veheto.A lakásban található 3 hálószoba,egy fürdoszoba wc-el,mosógéppel és törölközo szárítóval,egy külön  wc kézmosóval,egy szépen berendezett amerikai konyhás nappali melynek konyha része teljesen gépesített valamint egy kamra is. A lakásban több beépített szekrény könnyíti meg a tér optimális kihasználhatóságát. A déli fekvésu fedett terasz a nappaliból nyílik és 20 m2 nagysága lehetové teszi akár a grillezést is.A nyugati terasz mely két hálószobából is elérheto közel 14 m2 nagyságú. A két teraszt összeköto szépen parkosított saját használatú füves terület 22 m2. A lakáshoz( külön HRSZ. számon) két gépkocsi számára van hely a teremgarázsban ,jó helyen a lift mellett.Az áruk 7M. Ft/hely.Ezen kívül egy 6 m2-es nagy tároló tartozik még a lakáshoz melynek ára 9,6M. Ft.A kiváló elhelyezkedésu és nívós környezetben található lakás egy ugrásra fekszik a híres Daubner cukrászdától és a jól ellátott Kolossy tértol.","felújított","2001 és 2010 között","nincs megadva","nincs megadva","földszint","nincs megadva","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","kertre néz","34 m²","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"236","Pécs, Belváros","49,9 millió Ft","80 m²","2","Pécs Belvárosában EXLUZÍV, egyedi tervezésu elso emeleti lakás eladó!2 háló+ hatalmas nappali(28m2)+ konyha étkezo(22m2),fürdo+wc,illetve gardróbszoba. Minden szobának erkély kapcsolata van.Magas minoségu anyagokkal teljes köruen felújított, klímás lakás.Referencia szám: LK019749","felújított","1950 és 1980 között","összkomfortos","nincs megadva","1","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","észak","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
