"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"602","II. kerület, Szász Károly utca","89,9 millió Ft","122 m²","3","II. kerület KERESETT RÉSZÉN, a Szász Károly utcában, 122 m2-es, 3 szobás, 1. emeleti, JÓ ÁLLAPOTÚ lakás eladó.Az ELEGÁNS lakás egy kulturált, anyagilag is stabil, rendezett LIFTES házban található, SZÉP belso részekkel.A ház külso homlokzati felújítása is megtörténik a ház által most eladott földszinti lakás árából.A lakásban lépve balra fordulva, egy pulttal is ellátott, nagy ÉTKEZOS konyha tárul elénk, mely IGÉNYES konyhabútorral, továbbá mosogatógéppel, tuzhellyel, elszívóval felszerelt, melyet az ár tartalmaz.Tovább haladva a közlekedon át a külön nyíló, TÁGAS szobákba léphetünk. A szobák világosak, OTTHONOSAK, jó minoségu parkettával burkoltak.Az ablakok a lakásban korszeru redonnyel és szúnyoghálóval is ellátott MUANYAGRA lettek kicserélve.Az ajtók IMPOZÁNSAK az egész lakáson belül.A belmagasság 3,6 m, így igény esetén GALÉRIÁZHATÓ is a lakás.A fürdoszoba is TÁGAS, EXTRA igényeket nyújtó, értékes LUXUS PEZSGOFÜRDOS funkciójú sarokkád, zuhanyzó és plusz WC + bidé is helyett kapott.A fürdoszobából nyílik az ablakos háztartási helyiség, ahol a mosógép kapott helyett.Külön, nagy TÁROLÓ helyiség van a bejárat után jobbra, ahol rengeteg minden elfér.A tároló mellett egy külön helyiségben lévo további WC is található, mely ablakos szellozésu a lichthofra.A szobák ablakai a Szász Károly utca felé néznek.A futést jól muködo CIRKÓ biztosítja. A gázhasználat KEDVEZO, átlagosan csak 20 eFt/hó, melyben a konyhai gázfogyasztás is benne van.A közös költség 31 eFt/hó, melyben a korlátlan vízfogyasztás is benne van, a lakásban élok számától függetlenül.A villanyfogyasztás 8 eFt/hó költséggel számolható.A ház rendezett, a szomszédok csendesek, kedvesek a ház lakói.A ház földszintjén bicikli tárolási lehetoség adott.A lift korszeru, a bejárat akadálymentesített.Igény esetén vállalkozásnak is JÓ lehetoség (pl. iroda, csendes tevékenységgel járó vállalkozás)A közlekedés kiváló, a körút IDEÁLISAN 100 méterre, villamosok, buszok a közelben.A MAMMUT központ pár percnyire, ahol, minden megtalálható. (üzletek, éttermek, boltok, kikapcsolódási lehetoségek).A szép Mechwart liget is 1-2 percnyire található.SZÉP lakás, CSENDES helyen, egyedi lehetoség !!","jó állapotú","1950 elott","összkomfortos","nincs megadva","1","4","van","3 m-nél magasabb","gáz (cirko)","nincs","nincs megadva","igen","külön és egyben is","kelet","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület - fizetos övezet",NA
"603","XVII. kerület, Összefogás utca","36,9 millió Ft","68 m²","2 + 1 fél","ÁRZUHANÁS  !Eladó  XVII. kerületben  közkedvelt  Madárdomb mellett 12 lakásos társasházban 68 nm-es, 2.5 szobás lakás 1500 nm-es közös kerttel   azonnal költözheto  . A ház két emeletes , a lakás az  elso emeleten található. D-NY tájolású , körbe süti nap. A házhoz tartozik egy nagy belso parkosított  udvar , gyerekjátszótér  hinta , homokozó .  Háznak egy nagy közös tárolója van .A ház 1974- ben épült téglaépítésu lakás . Eredetileg két szobás volt , könnyuszerkezeti elemekkel  a konyha kettéválasztásából alakult ki a 3  fél szoba . Könnyen szétszedheto és vissza alakítható . Felújítás után még kellemesebb lesz. . A ház közös gáz -, víz vezetékei most lettek felújítva.Nappali 20 (nm), szoba 13(nm), félszoba 6(nm), konyha 6(nm), fürdoszoba 5(nm), wc 1(nm),eloszoba 5.5 (nm), gardrób 2.5 (nm),terasz 8 (nm) amely a két  szoba elott van.Konyha , fürdoszoba, folyosó ,wc  járólapos.  A szobák régi mozaik parkettásak. Futés gáz konvektorral  , Bosch átfolyós melegíto szolgáltatja a meleg vizet..A lakáshoz  tartozik egy 17 (nm)-es garázs , melynek  az ára  4.2 MFt. LAKÁS ÁRA 36.9 MFt , + garázs ára  4.2 MFt . Az ár irány ár . Jöjjön el nézze meg !Jogtiszta,  tehermentes lakás .A lakás központi helyen a közkedvelt   Madárdomb szomszédságában fekszik. TESCO, ALDI, LIDL, MÖMAX, egyéb kisebb üzletek három perc sétára vannak. Iskola, óvoda, bölcsode, orvosi rendelo, patika kb. 3 perc gyalog.Jó a tömegközlekedés : 67- es busz megállója 30 méter . A Pesti út buszmegállói 5 perc sétára ,  20 perc alatt elérheto a M2 metróvonal, Ors Vezér tér és Kobánya-Kispest.97E, 161, 161A, 161E, 162, 162A, 169E, 195, 261E, 202E, 262, valamint a 956, 968, 990 éjszakai buszjáratok. Közös költség :10.400  Ft/hAZONNAL KÖLTÖZHETO !!!TEGYEN AJÁNLATOT !Bármilyen kérdése lenne az ingatlannal kapcsolatban hívjon bizalommal !","közepes állapotú","1950 és 1980 között","összkomfortos","nincs megadva","1","2","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","délnyugat","utcai","8 m²","nincs megadva","nincs megadva",NA,"önálló garázs",NA
"604","XXI. kerület, Korösi Sándor utca","32,5 millió Ft","52 m²","2","KIZÁRÓLAG A BALLA INGATLAN KÍNÁLATÁBAN!Kiváló helyen egy nagyon szép állapotú, 2 szobás, loggiás, tehermentes és gyorsan birtokba veheto lakás keresi új tulajdonosát!Csepel egyik legkedveltebb városrészén, zöldövezetben, de mégis séta távolságra a legfontosabb szolgáltatásokhoz (üzletek, orvosi rendelo, iskola, óvoda, játszótér stb.) eladóvá vált egy szeretett és szeretheto csendes otthon. A lakásban cserélve lettek: bejárati ajtó, ablakok, járólapok, fürdoszoba hidegburkolata, vízóra, villanyóra, konyhabútor (lakás tartozéka). A szobákban hagyományos, szép állapotú parketta található.A lakás helyiségei:nappali: 18 m2hálószoba: 12,5 m2ablakos konyha: 4,5 m2ablakos fürdoszoba: 4,2 m2továbbá: közlekedo, WC, kamra.Az L alakú közlekedoben beépített szekrények találhatók, amik nagyon praktikusak, de az egyik sor kivételével akár plusz tér nyerheto (pl étkezo asztal, dolgozó sarok).További tárolási lehetoség, hogy a lakáshoz közös tároló is tartozik a földszinten.A társasház gazdálkodása kiváló, nagy megtakarítással rendelkezik, és jó a lakóközösség is.Jöjjön el, nézze meg, remek választás, ha nem akarja a költözést felújítással, bontással kezdeni.","jó állapotú","1950 és 1980 között","komfortos","nincs megadva","3","4","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","délnyugat","kertre néz","4.5 m²","nincs megadva","nem tetotéri",NA,"utca, közterület - ingyenes",NA
"605","XIII. kerület, Süllo utca","19,9 millió Ft","24 m²","1","Eladó fszi-téglalakás az Árpád hídnál!A Süllo utca elején, közel a Göncz Árpád városközponthoz találjuk ezt a , belso udvaros, fsz-i kis lakást. l. Futése gázkonvektor, rendelkezik saját vízórával, így fenntartása nagyon alacsony.A lakás kisebb esztétikai felújításon esett át.Az ablakokat új thermo üveges muanyagra cserélték,a bejárati ajtót több pontos biztonságira.A konyhában és a fürdoben a burkolatokat kicserélték,illetve a  konyha új bútorokat is kapott.A lakás tisztasági festése szintén megtörtént. A ház rendezett, bár a homlokzat felújításra vár ,az esocsatornákat nemrég cserélték. Tehermentes, 1/1-es tulajdonban van ,azonnal birtokba veheto. A jó elhelyezkedése és alacsony rezsije miatt, tökéletes lehet kiadásra. Fiataloknak, egyedül éloknek ideális választás. Pár perc séta az M3 metro és a buszvégállomás, valamint számos bolt és bevásárlási lehetoség!Várom hívását!","befejezetlen",NA,"komfortos","nincs megadva","földszint","3","nincs","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","kelet","udvari","nincs megadva","nem","nincs megadva",NA,"utca, közterület - fizetos övezet",NA
"606","VI. kerület, Izabella utca","79,9 millió Ft","114 m²","3","Városliget szomszédságában, világos lakás!Eladó a V. kerület Izabella utcában ez a 114m2-es, 3 szobás lakás!Lokáció:- közel a belváros- jó tömegközlekedés- szabadidos lehetoségekLakás:- 114 m2, 3 szoba, fürdo, wc egy helyiségben- 6 évvel ezelott teljes felújítás, minoségi anyagokkal- konyha a belso udvarra néz- világos, jól élheto terek- 9 lakásos társasház- rendezett környezet, szépen karbantartott belso kert- rövid távú kiadás nem megengedett- az ingatlan tehermentes, azonnal költözhetoVárom hívását, hétvégén is!","felújított","nincs megadva","nincs megadva","nincs megadva","2","2","nincs","3 m-nél magasabb","gáz (cirko)","nincs megadva","31 E Ft/hó","nincs megadva","egy helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"607","II. kerület, Törökvész","157 millió Ft","126 m²","4","ÉLHETO, KELLEMES, PANORÁMÁS LAKÁS ELADÓ! 2005-ben épült 8 lakásos társasház I. em-i, 126 nm-es lakása eladó nyugodt, rendezett, modern társasházban, közel a Törökvész úthoz, a Rózsadomb bevásárló központhoz. Helyiségei: nappali, 3 háló, gépesített, étkezos konyha, 2 fürdoszoba, 21 nm panorámás terasz. A lakásba belépve, az eloszoba után  egy tágas, napos nappaliba érkezünk, amihez kapcsolódik az étkezo és a félig nyitott konyha. A nappaliból a panorámás, csendes fákkal körülvett teraszra juthatunk ki. A hálószobák jó méretuek, teles értéku szobák. A lakás minoségi anyagokból épült, fa parketta a vizes helyiségekben kerámia burkolat, fa nyílászárók thermoplan üvegekkel, minden ablakon redony és szúnyogháló. A lakás melegérol a pár éve cserélt gázkazán, a nyári melegben a huvösrol a szobákban található klíma berendezés gondoskodik. A lakáshoz tartozik egy kerti beálló, 1 garázshely 8 MFt-ért vásárolható meg. Befektetésnek is kiváló, könnyen bérbe adható.  Közös ktg. 18.500 Ft/hó. Mindenhez közel, egy perc a Rózsadomb Center!","jó állapotú","2001 és 2010 között","duplakomfortos","nincs megadva","1","nincs megadva","nincs","nincs megadva","gáz (cirko)","van","nincs megadva","nincs megadva","nincs megadva","nincs megadva","panorámás","nincs megadva","nincs megadva","nincs megadva",NA,"teremgarázs hely - megvásárolható","8 000 000 Ft"
"608","V. kerület, Párizsi utca","155 millió Ft","103 m²","3","Eladó luxus lakás a Párizsi utcában. Az ingatlan felújítása nemrégiben fejezodött be. Nem csak esztétikailag, hanem muszakilag is teljes köru felújításon esett át. Az ingatlanban még nem laktak így várja új lakóját. A felújítás során nappali plusz két hálószoba, illetve két fürdo került kialakításra egy plusz szaunával. Saroklakásról beszélhetünk, így részlegesen a Duna is látható. Az épület mind külso, mind belso homlokzata gyönyöru állapotnak örvend. Az épület felújításánál nagy figyelmet szenteltek az épület antik jegyei megóvására. Megtekintés miatt a megadott telefonszámon tudnak.","felújított","1950 elott","nincs megadva","nincs megadva","2","5","van","3 m-nél magasabb","gáz (cirko)","van","nincs megadva","nincs megadva","nincs megadva","délnyugat","panorámás","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"609","VIII. kerület, Szerdahelyi utca","22,99 millió Ft","33 m²","1","Eladó tégla lakás a VIII.ker Szerdahelyi utcában!A Teleki tér közvetlen szomszédságában találjuk a Szerdahelyi utca elején ezt a hangulatos, 4.emeleti, 33 nm-es ,1 szobás téglalakást.A ház jó állapotú, bár a lépcsoház tágas a szomszéd ház közelsége miatt kevesebb napfényt kap.Lift nincs,cserébe a 4. emeleti gang úszik a napfényben ,nagyon hangulatos ,vidám.A lakás eloterében találjuk a konyhát és az épített fürdot és wc-t.A  szoba parkettás,déli tájolásnak köszönhetoen világos, meleg . Belmagasság 3,4m a futés gáz konvektor,bár inverteres huto-futo klíma is van.Az ablakok újak,muanyag thermo üvegesek,redonnyel felszeretek. Közös költség 14.000.-ft/hó  a rezsi 30.000.- ft/hó.Elsosorban fiataloknak ajánlom a lift hiánya miatt,bár befektetoknek is remek választás, a jó lokáció miatt könnyen kiadható.Várom hívását !","jó állapotú","1950 elott","komfortos","nincs megadva","4","5","nincs","3 m-nél magasabb","gáz (konvektor), elektromos","van","30 E Ft/hó","nincs megadva","nincs megadva","dél","panorámás","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület - fizetos övezet",NA
"610","XIII. kerület, Szabolcs köz 2.","16,9 millió Ft","23 m²","1","Polgári milio a 13. kerület feljodo részén, újépítésu házak között- Kérésre videót is tudok küldeni az ingatlanról! -Eladó a 13.kerület csendes mellékutcájában, a Szabolcs közben egy 23 nm-es kislakás.A lakás két éve teljes felújításon esett át. Csöndes, felújítás elott álló ház földszintjén található. Az 'U' alakú udvarról (mely délnyugat felé nyitott, így világos) léphetünk be a kis eloszobába. Rögtön balra a fürdo-wc, tovább haladva a konyha-étkezo fogad minket. Innen léphetünk be a a 14,5 nm-es szobába, aminek belso felén (kb. 7nm-en) fekvogaléria van, köszönhetoen 3,5m-es belmagasságnak.A lakásban egy konvektor gondoskodik a melegrol (illetve a szomszédok futik körbe), valamint egy elektromos radiátor. Az álmennyezetbe sülyesztett lámpák szolgáltatják a fényt. Az ajtó- és az ablaknyíláson új, muanyag nyílászárók vannak.A Lehel téri piac és így a metró megálló 12 perc gyalog, a Dózsa György útra 7 perc alatt juthatunk el. A környéken több projekt is kilátásban van, így a lakás értékének növekedése adekvált.Ajánlom fiataloknak, pároknak, elso lakásnak, vagy befektetésnek.Hívjon bátran!","jó állapotú","1950 elott","összkomfortos","nincs megadva","földszint","2","nincs","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nem","egy helyiségben","északkelet","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"611","XIII. kerület, Pannónia utca","47,9 millió Ft","58 m²","3","Kizárólag nalunk! Újlipótváros legjobb részén eladóvá vált a Pannónia utcában egy 58m2, 3 szobás teljesen felújított lakás. A lakás fiatalos, modern stílust kapott a felújítás során, teljes köru gépészeti és építészeti felújításon esett át. A vételár része a beépített konyha bútor!A felújítás során 2 bejáratot kapott a lakás, mely jelenleg 3 szobás, 2 fürdos lakásként használnak, de egy fal felhúzásával azonnal 2 lakássá alakítható. A társasház rendezett, nagyon jó lakó közösségu.A társasház támogatja a rövíd és hosszú távú kiadást is, így befektetésnek is kiváló!!! Kérem hívjon a lakás megtekintése miatt!","felújított","1950 elott","duplakomfortos","nincs megadva","1","nincs megadva","van","nincs megadva","elektromos","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","kelet","udvari","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"612","VII. kerület, Wesselényi utca","69,9 millió Ft","87 m²","3","Eladásra kínálunk a Wesselényi utcában, Zsinagógához közel egy elso emeleti jó állapotú 87 nm-es ingatlant.  Futése cirkó, a közmuvek fogyasztás alapján fizetendoek, minden közmu saját méroórával rendelkezik. Jelenleg nem lakott, birtokbavétele rövid idon belül megtörténhet. Befektetésre és kiadásra egyaránt ajánlom. Az ingatlan az elmúlt évek alatt folyamatos felújításon esett át. Tulajdoni lapja rendezett! Tehermentes!Teljes köru, hitel- és biztosítási ügyintézéssel, kedvezményes ügyvédi munkadíjjal állunk szíves rendelkezésükre. További információért, illetve idopont egyeztetéssel kapcsolatban keressenek minket bizalommal, a telefont hétvégén is felvesszük. Több ingatlanunk esetében ingatlanbeszámítás is lehetséges, a részletekrol érdeklodjön telefonban.Vevoink számára a közvetítés díjtalan.WE SPEAK ENGLISH, FEEL FREE TO CALL US.","jó állapotú","nincs megadva","komfortos","nincs megadva","1","3","van","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"613","Balatonfüred, Felsováros","62,9 millió Ft","110 m²","2","RÉSZPANORÁMÁS SORHÁZI LAKÁS ELADÓ A TAMÁS HEGYEN!Ha csendes helyen keres lakást, ezt válassza!Az 1992-ben épült 6-os sorház, belso, utcától távolabb eso szélso háza lett 3 különálló egységgé osztva. Az elso szint és a két tetotéri szint leválasztása külso lépcso feljáró építésével vált lehetségessé.A belso lépcso kiváltásával egy tároló helyiséget is ki lehetett kialakítani a lakáson belül.Az eredeti alapraji elosztáshoz képest, a lakás belso tereit megnyitották. A bejárat, konyha-étkezo.nappali egy egybefüggo tágas nagy tér. Innen nyílik a két erkélykapcsolatos szoba. Az eredeti nappali megosztása gipszkartonnal történt, igény szerint összenyitható.A tágas, világos fürdoszoba és a WC helyiség szeparált, és a konyha melletti kis eloszobából nyílik.A ház 4.szintje szerkezetkész, kialakításra vár. A lépcsoház feletti 6 m2-t ki lehet terasznak alakítani, így egy fantasztikus panorámás hálót, vagy muvész szobát lehet kialakítani belole. A fémszerkezetu külso feljáró engedéllyel és tervvel épült, külso burkolata még nincs kész.A lakás közmuvei szeparálva vannak. Az új kondenzációs gázkazán szolgáltatja a meleg-vizet és a padlófutés felfutését.A tartófalak B38-as téglából készültek, a tetozet héjazata Bramac cserép. A lakás nagyon alacsony rezsiju.A sorház lakói között van írásos terület és használati megosztás. A lakáshoz tartozik két kocsi  beálló.Irodai referenciaszám: Af 423További információkért forduljon hozzánk bizalommal és kérjük hivatkozzon irodai referenciaszámunkra!","felújított","1981 és 2000 között","összkomfortos","nincs megadva","2","4","nincs","3 m-nél alacsonyabb","padlófutés","nincs megadva","20 E Ft/hó","nem","külön helyiségben","dél","panorámás","8 m²","nem","tetotéri",NA,"udvari beálló - benne van az árban",NA
"614","V. kerület, Belváros","115 millió Ft","137 m²","3 + 1 fél","Luxus lakás a belváros közepén, kizárólag nálunk! Nagyon kényelmes, nagy nappalis, nagy, külön konyhás, 3 fürdoszobás, cirkó futéses, klímával felszerelt lakás vált eladóvá a város szívében, a Váci utca közelében.  A három fürdoszobához három szoba is tartozik, bár az egyik ebbol inkább félszobaként írható le, ezen felül a rendszerezést egy gardróbhelyiség is segíti. Kiváló lehetoség!","felújított","1950 elott","luxus","nincs megadva","3","4","van","3 m-nél magasabb","gáz (cirko)","van","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","utcai","nincs megadva","nem","nem tetotéri",NA,"nincs megadva",NA
"615","Siófok, Belváros","54,9 millió Ft","64 m²","3","A City Cartel ingatlaniroda eladásra kínál Siófok kertvárosi részén található, iker épületben, új építésu, 67 m2-es kertkapcsolatos lakásokat. Az ingatlant 2021 2. negyed évben kezdi el építeni Siófok egyik legmegbízhatóbb kivitelezoje, aki számtalan referenciával bír Siófokon. Az ingatlan 2022. 1. negyedévi átadással készül el kulcsrakészen. Hideg-meleg burkolatok 5000 Ft-ig egyedileg választhatóak.A lakások a város központól gyalogosan 5-10 perc sétára találhatóak.A lakásokban amerikai konyhás nappali, 2 hálószoba, elotér, fürdoszoba, külön wc, valamint plusz 12 nm-es terasz lesz kialakítva, ami a nappaliból nyílik.Az ingatlanhoz zárt udvarban parkolóhely, és saját kert is tartozik.A lakások saját helyrajzi számmal rendelkeznek, hoszivattyús futés biztosítja a ház melegét.Prémium minoségu, 3 rétegu nyílászárók kerülnek beépítésre, továbbá klíma is biztosítja a lakók kényelmét.A homlokzaton a legújabb eloírásoknak megfeleloen hoszigetelo rendszer kerül kialakításra.A lakások kiváló lehetoségek mind családoknak, mind befektetoknek egyaránt.Közelben megtalálható: iskola, óvoda, bolt, gyógyszertár stb.Ha felkeltette érdeklodését, a további részletekért hívjon bizalommal!       Irodáink:8600 Siófok, Fo tér 6. (Sió Pláza -1. szint)8640 Fonyód, Ady Endre u. 5. (Balaton Áruház földszint)8638 Balatonlelle, Rákóczi út 276. Kövess minket Facebook-on is: @citycartelbalaton!Ezúton tájékoztatjuk, hogy Ön, mint érdeklodo, a pénzmosás, és terrorizmus elleni adatvédelem (GDPR) értelmében a hirdetésben megjelölt telefonszám felhívásával hozzájárul személyes adatai – így különösen neve és telefonszáma -, a hirdetést feladó City Cartel Ingatlaniroda hálózat általi - biztonságos és körültekinto - kezeléséhez, nyilvántartásához. ","nincs megadva","2021","összkomfortos","nincs megadva","nincs megadva","földszintes","nincs","nincs megadva","hoszivattyú","van","nincs megadva","nincs megadva","külön és egyben is","délkelet","udvari","250 m²","igen","nincs megadva",NA,"udvari beálló - benne van az árban",NA
"616","Siófok, Aranypart","242 millió Ft","160 m²","4","A City Cartel Ingatlaniroda eladásra kínál Siófok Aranypartján, egy kétegységes társasház emeleti részén elhelyezkedo, 160 m2-es + 140 m2-es tetoterasszal rendelkezo luxus lakást.A házban két lakás került kialakításra, melybol az elso emeleti, egyben zárószinten elhelyezkedo lakás a saját tetoterasz mellett kocsibeállási lehetoséggel is rendelkezik. A lakás modern, mai kor igényeinek és elvárásainak megfelelo muszaki tartalommal és burkolatokkal rendelkezik. Belso elosztása a következo: 3 hálószoba, amerikai konyhás nappali, gardrób és két fürdoszoba került kialakítása. A második fürdoszobában egy szauna is helyet kapott.Az épület hutését és futését megújuló, geotermikus energiával biztosított mennyezeti és padlófutés látja el. A lakásban továbbá elektromos redonyök, elektromos kapuk, távirányítható futésszabályozás garantálják a kényelmet.A Balaton part 150 méterre!Megtekinteni a hét bármely napján lehetséges, elozetes egyeztetés alapján.További információkért írjon, vagy hívjon, a hét bármely napján az alábbi elérhetoségeim egyikén!Irodáink: 8600 Siófok, Fo tér 6. (Sió Pláza -1. szint) 8640 Fonyód, Ady Endre u. 5. (Balaton Áruház földszint) 8638 Balatonlelle, Rákóczi út 276.Kövess minket Facebook-on is: @citycartelbalaton!Ezúton tájékoztatjuk, hogy Ön, mint érdeklodo, a pénzmosás, és terrorizmus elleni adatvédelem (GDPR) értelmében a hirdetésben megjelölt telefonszám felhívásával hozzájárul személyes adatai – így különösen neve és telefonszáma -, a hirdetést feladó City Cartel Ingatlaniroda hálózat általi - biztonságos és körültekinto - kezeléséhez, nyilvántartásához. Részletes adatkezelési tájékoztatónkat megtalálja honlapunkon.","nincs megadva","2019","luxus","nincs megadva","1","2","nincs","nincs megadva","nincs megadva","van","nincs megadva","nincs megadva","külön és egyben is","délnyugat","utcai","nincs megadva","nem","nincs megadva",NA,"udvari beálló - benne van az árban",NA
"617","Siófok, Aranypart","159 millió Ft","150 m²","4","A City Cartel Ingatlaniroda eladásra kínál, Siófok Aranypartján, egy kétegységes társasház földszinti részén elhelyezkedo, 150 m2-es luxus lakást.A házban két lakás került kialakításra, melybol a földszinti lakás elosztása a következo: 3 hálószoba, amerikai konyhás nappali, két gardrób és két fürdoszoba. A világos, tágas nappalival egy légtérben található az amerikai konyha – étkezo, összesen 60 négyzetméteres területen. Hatalmas üvegportálokon keresztül gyönyöru kilátás nyílik a kertre, amelyhez közvetlen, részben fedett terasz kapcsolódik. A nappaliból nyílik a fo hálószoba, amihez saját fürdoszoba és gardrób is tartozik, míg a második fürdoszobában egy szauna is helyet kapott. A kertben egy jakuzzi is elhelyezésre került.Az épület hutését és futését megújuló, geotermikus energiával biztosított mennyezeti és padlófutés látja el. A lakásban továbbá elektromos redonyök, elektromos kapuk, távirányítható futésszabályozás garantálják a kényelmet.A Balaton part 150 méterre!További információkért írjon, vagy hívjon, a hét bármely napján az alábbi elérhetoségeim egyikén!Irodáink: 8600 Siófok, Fo tér 6. (Sió Pláza -1. szint) 8640 Fonyód, Ady Endre u. 5. (Balaton Áruház földszint) 8638 Balatonlelle, Rákóczi út 276.Kövess minket Facebook-on is: @citycartelbalaton!Ezúton tájékoztatjuk, hogy Ön, mint érdeklodo, a pénzmosás, és terrorizmus elleni adatvédelem (GDPR) értelmében a hirdetésben megjelölt telefonszám felhívásával hozzájárul személyes adatai – így különösen neve és telefonszáma -, a hirdetést feladó City Cartel Ingatlaniroda hálózat általi - biztonságos és körültekinto - kezeléséhez, nyilvántartásához. Részletes adatkezelési tájékoztatónkat megtalálja honlapunkon.","nincs megadva","2019","luxus","nincs megadva","nincs megadva","földszintes","nincs","nincs megadva","hoszivattyú","van","nincs megadva","nincs megadva","külön és egyben is","délnyugat","utcai","nincs megadva","igen","nincs megadva",NA,"udvari beálló - benne van az árban",NA
"618","XV. kerület, Fo út","42,5 millió Ft","63 m²","1 + 2 fél","Eladó Rákospalotán egy 3 szobás, saját kertes kis lakás!Ha belso két szintes lakást keresel, ahol a földszinten és az emeleten is találsz hálószobákat, akkor itt a helyed!Elonyei, amik miatt ezt érdemes választani:+ 63nm-es lakás, benne 3 db hálószobával, konyha-étkezovel és zuhanyzós fürdovel.+ A teljes lakás 2015-ben lett felújítva, így ha nem akarsz, hozzá sem kell nyúlnod.+ A burkolatok és ablakok jó állapotban vannak, cserére nem szorulnak. Tetotérben muanyagok, földszinten fából készültek.+ A villany és vízhálózat felújítva. A futésrendszer cirkó futésre cserélve.+ A teljes tetoszerkezet 7 éve le lett cserélve és ekkor a külso homlokzat 8cm dryvit szigetelést kapott.+ Klíma beszerelésre került, de csak az emeleten volt rá szükség.+ Tartozik hozzá egy 15nm-es, leválasztott saját kert/terasz.+ 2 db felszíni autóbeálló is tartozik hozzá a társasház telkén belül.+ Saját 29nm-es pince is a tiéd lesz, az ezt a lakást választod + 5nm külso tároló.Kelhet ennél több?Jó hír, hogy még nincs vége!+ 5 perc sétára találod a 25, 104, 104A, 170, 204-es és az éjszakai 950 és 950A buszokat.+ 3 percre ezeken kívül a 12-es villamost és 270-es buszt.+ Vegyesboltok, gyógyszertár, éttermek, posta, OTP bank, dohánybolt mind sétatávra, hogy megkönnyítsék a mindennapi vásárlást és ügyintézést.A tulajdoni lap szerint jelenleg 33nm-es a lakás, de a valóságban 63nm, ennek javítása már folyamatban.Tetszik mindaz ami olvastál és képeken láttál? Ha igen, akkor hívj és egyeztessünk rá bemutatót, hogy éloben is megnézhesd és beleszeress!","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","földszint","2","nincs","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nem","külön és egyben is","kelet","utcai","15 m²","igen","nincs megadva",NA,"udvari beálló - benne van az árban",NA
"619","IV. kerület, Újpesti lakótelep","27,5 millió Ft","59 m²","2","Eladó Újpesten a Városkapunál, frekventált helyen, egy 14 lakásos, rendezett társasházban található, 59 nm-es, 2 szobás, tehermentes, jó állapotú, KERTKAPCSOLATOS lakás.A nyílászárók fából készültek, a szobákban parketta, a többi helyiségben járólap található, futése gázkonvektoros. Az ingatlan alacsony rezsiköltségu, egyedi méroórákkal felszerelt, közös költsége 13.800 Ft/ hó. A lakáshoz tartozik egy saját kertrész, valamint egy pincehelyiség. A környék infrastruktúrája és a közlekedés kiváló, minden a közelben, buszmegálló, metró (Újpest-Városkapu), iskola, óvoda, bölcsode, orvosi rendelo, bevásárlási lehetoség. Ha az ingatlan vásárlásához CS.O.K.-ra vagy hitelre van szüksége, hiteltanácsadónk ingyenesen segít Önnek megtalálni a piacon található konstrukciók közül a legoptimálisabb lehetoséget. Várom hívását!","jó állapotú","nincs megadva","összkomfortos","nincs megadva","földszint","földszintes","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","udvari","nincs megadva","igen","nincs megadva",NA,"utca, közterület - ingyenes",NA
