"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Parkolás","Panelprogram","Parkolóhely ára"
"11","VII. kerület, Külso-Erzsébetváros - Ligetváros","35 millió Ft","37 m²","2","Megvételre kínálok 2019-ben teljes köruen felújított lakást!A lakás bejáratától 8 perc sétára helyezkedik el a Városliget.Rendezett, liftes társasház 4. emeletén, függofolyosó legvégén található a nappali + külön nyíló hálószobás lakás. A bejárat elott nincs eljárás, a folyosóvég gyakorlatilag saját elokertként használható. Délkeleti fekvés, udvari kilátás, mivel a legfelso szinten vagyunk nagyon sok napfényt kapunk.Bútorozott (IKEA és design bútorok), gépesített (Gorenje és Beko háztartási gépek)A társasház állapotára a lakóközösség odafigyel, a napokban született döntés a függofolyosók felújításáról.Folyamatosan fejlodo, befektetok által kedvelt környék, jó közlekedéssel, mindenhez közel.Amennyiben felkeltettem érdeklodését, keressen bizalommal!","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","4","nincs megadva","van","3 m-nél magasabb","egyéb","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","udvari","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"12","XIII. kerület, Vizafogó","61 millió Ft","69 m²","2",".2 Szobás jó állapotú téglalakás Újlipótvárosban Eladóvá vált, egy téglaépítésu, 2 szoba + hall, +tágas étkezos konyhával rendelkezo közepes állapotú lakás. Rendezett és karbantartott,  zárt lépcsoházas, liftes társasház 5. emeletén található.Kétszoba hallos, erkélyes, nyugati tájolással. A fürdo és a WC különnyíló,   távfutéses..A szobák nyugati fekvésuek, napfényesek és világosak, az ablakok muanyag redonnyel vannak felszerelve.A nappali klimatizált.A lakáshoz tartozik egy saját, 4 nm-es  tároló.Belvárosi viszonylatban csendes, sok zölddel és fénnyel.Kiváló az elhelyezkedése és a közlekedés is, mind autóval mind  tömegközlekedéssel.75-ös troli megállója 2 percre van,  sétatávolságra van elérheto: a Lehel téri piac, kék Metró, Szent István park,körút, Margit híd és a Westend.Világos és a tágas hall többféle lehetoséget kínál. Amerikai konyha kialakítható.Azoknak, akik a belváros adta elonyöket szeretik, de a zsúfoltságot nem.Az ingatlan teher mentes, rövid határidovel költözheto.Ajánlom a belváros közelségét, a tömegközlekedés sokszínuségét kedveloknek, elso értékálló befektetésüket vásárlóknak.Egyedi igényekre szabott lakáshitelekkel állunk rendelkezésére. Bankfüggetlen hitelcentrumunk az országban elérheto összes bank és hitelintézet ajánlatát versenyezteti az Ön számára díjmentesen. Munkatársaink nagy szakmai tapasztalattal várják Önt az elore egyeztetett idopontban akár a normál munkaido után is.Bovebb információért és a megtekintéssel kapcsolatban hívjon bizalommal!","közepes állapotú","1950 és 1980 között","nincs megadva","nincs megadva","5","nincs megadva","van","3 m-nél alacsonyabb","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","utcai","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"13","VIII. kerület, Józsefváros - Orczynegyed","31 millió Ft","38 m²","2","Megvételre kinálom!!!A VIII. kerületi Orczy Forumban, a Csobánc utcában 2001-ben épült liftes társasházban, udvarra és csendes mellékutcára nézo, lakás eladó.A lakás elotti folyosó rész erkélyként használható.A lakásban házközponti futés van egyedi méréssel , nagyon jó a hoszigetelése a háznak .Az Orczy Forumot Kévés György tervezte aki ezért Nivó Díjat kapott.Bevásárlási lehetoségek a közelben Aldi , CBA , COOP, LIDL.Közelben számos Egyetem található: Corvinus, Sote, Rendortiszti, Közszolgálati.Kítuno közlekedés 2,24,28 villamos 9 busz, 72,83 troli , 5 perc alatt elérheto a József Körút , Keleti Pályaudvar és a Nagyvárad tér is.Remek választás elso lakásnak és Befektetésnek egyaránt.Amennyiben felkeltettem érdeklodését, keressen bizalommal!","közepes állapotú","2001 és 2010 között","nincs megadva","nincs megadva","3","nincs megadva","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","udvari","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"14","XIII. kerület, Újlipótváros","74 millió Ft","71 m²","2","Újlipótváros patinás negyedében eladó egy magasföldszinti, világos , 2 szobás lakás !A HÁZ-1930-as években épült tégla,- Az egykori Ipoly mozi épülete, - A külso homlokzat jó állapotú,- Zárt lépcsoház,- Lift van a házban,- A társasház rendezett pénzügyi helyzetben van,- Csendes lakóközösség,A LAKÁSRÓL:- Az ingatlan nyugati fekvésu, nagyon világos,- félemeleti, igényesen berendezett, - Két különnyíló szobáival, tágas teret alkotnak,- Kellemes konyha-étkezo;- Fürdo és WC egy helyiségben;- Távfutéses, egyedi méréssel.- A közös költség 25000 Ft melyben benne van a felújítási alap.LOKÁCIÓ:- A XIII kerület legfrekventáltabb részén, az Ipoly utcában,- A közlekedést illetoen kiváló, közelben a 15,115 buszok, M3 metró, pár perc sétára elérheto a Nagykörút, 4-6- os villamos, így gyorsan megközelítve a város bármely pontját!- Éttermek, kávézók, Lehel téri piac,- Újlipótváros leghangulatosabb utcái , illetve a Duna parti sétány közelsége növeli a környék színvonalát.Az ingatlan per-tehermentes, azonnal költözheto. Amennyiben itt megtalálná otthonát, hívjon és megmutatom!","jó állapotú","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","van","3 m-nél magasabb","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","utcai","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"15","XVI. kerület, Újmátyásföld - Centenáriumi lakótelep","41,9 millió Ft","55 m²","2","Újmátyásföldön, Centenáriumi lakótelepen, magasföldszinti, kétszobás, felújítandó panellakás eladó. A szobák világosak, déli tájolásúak. Nappali teljes szélességében, négy szárnyas ablak található. Kisebb szobához erkély kapcsolódik, az erkélyajtó mellett nagy ablakkal. A nagyméretu konyha északi tájolású, ablaka csendes parkra néz. Fürdoszoba és Wc külön helyiségben található. A közlekedoben kialakított beépített szekrények boséges tárolási lehetoséget biztosítanak. Buszmegálló a ház elott. 44-es és 244-es busszal az Örs Vezér tere 16-18 perc. Közelben élelmiszerbolt található. Lakótelepen 5 perc sétára bank, orvosi rendelo, üzletek, óvoda, iskola található. 5-10 perc sétára középiskola. Budapest egyik legbiztonságosabb kerülete. Kulturált polgárok által lakott lakótelep, éjjel-nappal biztonságos környék. Kerületben uszoda, színház, gimnázium. Szomszédok kulturáltak, csendesek. Az OTP Bankcsoport teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére! Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk, és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézéséhez. Amennyiben további információra van szüksége vagy szeretné megtekinteni az ingatlant, kérem, hívjon bizalommal a hét bármely napján, akár hétvégén is! Referenciaszám: M207565","felújítandó","1981 és 2000 között","összkomfortos","nincs megadva","földszint","nincs megadva","nincs","nincs megadva","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kertre néz","nincs megadva","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"16","VII. kerület, Külso-Erzsébetváros - Ligetváros","30,9 millió Ft","40 m²","2","Megvételre kínálunk egy 40nm-es eladó 2 szobás garzont, a Nefelejcs utcában!-Kiváló elhelyezkedéssel, a belváros szívében-A Keleti Pályaudvar közvetlen szomszédságában-Remek a közlekedéssel  és infrastruktúrával-Galériázott lakás-10.000Ft közös költséggel-Praktikus elosztású, jó helykihasználással-Költözheto állapotban van-Igényes társasházban-Békés lakóközösséggelMutatással kapcsolatban bizalommal keressen!","közepes állapotú","1950 és 1980 között","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északnyugat","udvari","nincs megadva","nincs megadva","nem tetotéri","nincs megadva",NA,NA
"17","XIII. kerület, Forgách utca","26 millió Ft","32 m²","1","13.kerület Forgách utcában eladó tégla építésu 2. Emeleti lakás, lift nincs. 1+hálófülkés ingatlan. Külön fürdo, wc, új konyhabútor, parketta és festés. Valóságban 5 m2rel nagyobb az ingatlan, tul.lapon 32 m2.Kiváló közlekedés","felújított","nincs megadva","nincs megadva","nincs megadva","2","nincs megadva","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,NA
"18","IV. kerület, Székpatak utca","61 millió Ft","95 m²","3 + 1 fél","Székpatak utcában eladó egy 2019-ben teljes felújításon átesett, 95 nm-es, 4 szobás, klimatizált, erkélyes ingatlan. Összetartó lakóközösség, tiszta és rendezett környezet, élheto terek, kiváló elrendezés, egymásra figyelo emberek. A közelben iskola, óvoda, parkok, bevásárlási és szórakozási lehetoségek. Nem áll rendelkezésre a teljes összeg? Hitelspecialistáink kedvezményes hitellehetoséggel segítenek a vásárlásban.","felújított","nincs megadva","összkomfortos","nincs megadva","földszint","3","nincs","nincs megadva","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva","utca, közterület - ingyenes","nincs megadva",NA
"19","XIII. kerület, Angyalföld - Loportárdulo","48,9 millió Ft","45 m²","2","AZONNAL KÖLTÖZHETO, AKADÁLYMENTES, ÚJSZERU, METRÓ KÖZELI, 2 SZOBÁS, ERKÉLYES OKOSOTTHON, A YOUNG CITY 3-BAN!Angyalföld és Loportárdulo határában a Honvéd Kórház szomszédságában, egy kiemelten frekventált részen, de mégis zöld övezetben elhelyezkedo, 2021.-ben átadott, 9 emeletes, liftes, minoségileg kivitelezett társasházban eladó egy 4. emeleti, Nyugati tájolású, NAPFÉNYES, nettó 45 nm-es + 5,5 nm-es ERKÉLYES, 2 szobás, kituno elosztású, amerikai-konyhás, házközponti egyedi futéses, összkomfortos újszeru lakás, amely egy CSENDES belso udvarra tekint. VIDEÓ KAPUTELEFONNAL, LÉGKONDICIONÁLÓ és beépített ÁRNYÉKOLÓ ROLÓ elokészítéssel, valamint OKOS OTTHON FUNKCIÓKKAL rendelkezik, többek között okos dugalj, applikációból vezérelheto futés, légkondi, nyitásérzékelo riasztás, világítás stb… Az ingatlan fizikailag új építésu (senki nem lakta még), jogilag viszont használtnak minosül (tulajdonosi eladás). Tulajdonjoga rendezett, tehermentes, különálló helyrajzi számon nyilvántartva.A közösségi területeken ingyenes wifi teszi kényelmesebbé az ott eltöltött idot, míg a lakásban a mobileszközökrol vezérelheto okosotthon-rendszerek elonyeit élvezheti. Ezzel a lakással közösségi életteret és életvitelt is vásárol. Földszintjén többfunkciós közösségi tér, fedett gyereksarok mellett a parkosított közös kertben számos játék várja a gyermekeket. Ezen felül a parkosított, közös kertben futópálya, szabadtéri edzopark és jógakert ad lehetoséget a kikapcsolódásra. KÖSZÖNHETOEN AZ INGATLAN ELHELYEZKEDÉSÉNEK, KIALAKÍTÁSÁNAK ÉS ÁLLAPOTÁNAK, NEMCSAK EGYEDÜLÁLLÓKNAK ÉS FIATAL PÁROKNAK TÖKÉLETES VÁLASZTÁS HANEM BEFEKTETOKNEK IS, HISZEN KÖNNYEN BÉRBEADHATÓ!A lakás kituno és frekventált elhelyezkedésének köszönhetoen közvetlen közelében található kórház, orvosi rendelo, kormányablak, óvoda, iskola, játszótér, park, cukrászda, kifozdék, étterem, különbözo üzletek, trafik, áruház, szolárium, kozmetika, különbözo sportlétesítmények és több kisebb illetve nagyobb bevásárlási lehetoség. Az utcán a parkolás fizetos, kerületi lakosoknak évi 1000,-ft-ért (elektronikusan)a kerületi-kártya kiváltható, viszont ha a tömegközlekedést választja, közvetlen közelében a 901, 918, 937 buszok 1-es, 17-es villamosok megállói a 3-as METRÓ, valamint 3-4 perc sétára található az ÁRPÁD HÍD-i csomópont!Amennyiben felkeltettem érdeklodését, forduljon hozzám bizalommal a megadott elérhetoségeimen.Ha az ingatlan vásárlásához CS.O.K.-ra vagy hitelre van szüksége, hiteltanácsadónk ingyenesen segít Önnek megtalálni a piacon található konstrukciók közül a legoptimálisabb lehetoséget.  Hasonló ingatlanokért, kérem látogasson el honlapunkra. Várom hívását!","újszeru","2021","összkomfortos","nincs megadva","4","9","van","nincs megadva","házközponti egyedi méréssel","nincs megadva","nincs megadva","igen","egy helyiségben","északnyugat","kertre néz","5 m²","nincs megadva","nincs megadva","utca, közterület - fizetos övezet",NA,NA
"20","XIII. kerület, Angyalföld","41,9 millió Ft","58 m²","1 + 2 fél","A XIII. kerületben a Madarász Viktor utcában, a Duna Plaza-tól 5 perces gyalogtávolságra eladó ez az 58 nm + erkélyes, 1+2 szobás 9. emeleti panellakás!A szobák ablakaiból a kilátás végeláthatatlan, ahogy a képeken is látszik. A környékre, a parkokra láthatunk rá. Az erélyrol nézhetjük a napfelkeltét, akár egy reggeli kávé mellett. 2021-ben teljes felújításon esett át a lakás, mely magában foglal mindent. Konyhában a konyhabútort az új tulajdonos magának tudja kialakítani és saját ízlésére formálni.A ház jó állapotú, lakóközössége rendes, csendes. Akár beköltözésre, vagy befektetésnek is kiválóan megfelelo.Közelben minden megtalálható, amire csak szükség lehet, iskola, óvoda, boltok, gyógyszertár, Duna Plaza bevásárló központ, Váci út, Heim Pál Gyermekkórház Madarász utcai részlege, különféle irodaházak, szolgáltatók, parkok és kültéri kondiparkok.Tömegközlekedéssel, pedig a város bármely pontja gyorsan elérheto. M3-as metró Gyöngyösi utcai metrómegállója 5 perces gyalog távolságban, innen indulnak a 105 és 178-as buszok is. Egy megállóra Újpest városkapu, ahonnan számos távolsági busszal és vonattal is tovább közlekedhetünk.Amennyiben hirdetésem felkeltette az érdeklodését, hívjon bátran, akár hétvégén is, a megtekintés rugalmasan megoldható.Az OTP Ingatlanpont teljes köru ügyintézéssel áll az eladók és a vevok rendelkezésére! Az OTP csoport tagjaként, ügyfeleinknek lehetoségük van az OTP Bank által nyújtott kedvezo hitel-, kamat- és díjkedvezmények igénybevételére. Az adás-vétel folyamatának megkönnyítése érdekében szakképzett kollégáink, ügyvédeink gyorsított ügyintézéssel állnak szíves rendelkezésükre. M208058Referencia szám: M208058","felújított","1950 és 1980 között","összkomfortos","nincs megadva","9","nincs megadva","van","nincs megadva","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","panorámás","4 m²","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
